Samples,RMS,StR
104,0.00010601763,69.49417188703205
105,0.00015726995,67.53254609652974
106,0.00010365527,69.59361882728155
107,0.00015400058,67.62552535832565
108,0.000101344885,69.69598742271276
109,0.00015052363,67.72639843815588
110,9.916587e-05,69.79197152559968
111,0.00014668971,67.83580720777833
112,9.583368e-05,69.93833029595142
113,0.00014286739,67.94888400352974
114,9.383843e-05,70.03048138616619
115,0.0001400341,68.0364369924047
116,9.167503e-05,70.13766520980596
117,0.00013688345,68.13921669199853
118,8.919283e-05,70.26707189615621
119,0.00013400904,68.23311074155431
120,8.814188e-05,70.32118862853739
121,0.00013137684,68.3201630204839
122,8.581383e-05,70.4436090825484
123,0.00012788957,68.43437658076567
124,8.283284e-05,70.58284351493879
125,0.00012528039,68.52322859339004
126,8.148231e-05,70.65408540499793
127,0.00012277131,68.61300323914791
128,8.045615e-05,70.72579390609037
129,0.00012021572,68.70480168448623
130,7.819195e-05,70.84505740452718
131,0.00011766444,68.79960598894885
132,7.633497e-05,70.94971639462103
133,0.0001153663,68.88624078587544
134,7.568111e-05,71.01121477822998
135,0.000113329326,68.96601071043226
136,7.403994e-05,71.09764521699097
137,0.00011107859,69.05712043634654
138,7.189267e-05,71.22596702161019
139,0.000108590764,69.15049364739983
140,7.105128e-05,71.28127183051726
141,0.00010657461,69.23341078165977
142,6.931928e-05,71.40035021480807
143,0.00010437731,69.32645824617673
144,6.797328e-05,71.47716562626701
145,0.000102741644,69.39714165134971
146,6.703494e-05,71.54623412564077
147,0.000100663055,69.48682072448277
148,6.573332e-05,71.64606269205252
149,9.8802826e-05,69.56923568840105
150,6.4581436e-05,71.72439575455104
151,9.713093e-05,69.64476393319201
152,6.3499705e-05,71.79760163089243
153,9.538388e-05,69.72614162510139
154,6.23349e-05,71.89273120323142
155,9.340671e-05,69.81802257663405
156,6.107555e-05,71.98379402745823
157,9.191339e-05,69.887004036696
158,6.022514e-05,72.03570444925046
159,9.021452e-05,69.96944319455032
160,5.857563e-05,72.16550577660715
161,8.830524e-05,70.06488633898597
162,5.7723897e-05,72.23540084948651
163,8.7058965e-05,70.12796104049086
164,5.7038367e-05,72.29183282047492
165,8.5515465e-05,70.20791288478644
166,5.5715598e-05,72.40684547799705
167,8.4011604e-05,70.28790766215786
168,5.4767846e-05,72.48119312504119
169,8.260333e-05,70.36237993117086
170,5.3909742e-05,72.55186357138963
171,8.120608e-05,70.43637762584876
172,5.281306e-05,72.64949363839446
173,7.9810765e-05,70.51269153807849
174,5.2099087e-05,72.7111029587522
175,7.831638e-05,70.59368232970436
176,5.081696e-05,72.82647436654442
177,7.682645e-05,70.67687603602016
178,5.009862e-05,72.890137527865
179,7.554198e-05,70.7521905620886
180,4.9149396e-05,72.9760089051107
181,7.43208e-05,70.82514353916578
182,4.8380825e-05,73.05646217989823
183,7.309605e-05,70.89899550351439
184,4.761525e-05,73.1338606153827
185,7.202802e-05,70.96559796589554
186,4.6766756e-05,73.20536078057455
187,7.0627066e-05,71.05112827498121
188,4.5933e-05,73.29729472813973
189,6.9396614e-05,71.12631102101675
190,4.5165827e-05,73.36841579846669
191,6.822876e-05,71.20092455885826
192,4.4286975e-05,73.44755999068133
193,6.714416e-05,71.27267573309197
194,4.3485274e-05,73.54504490340959
195,6.594009e-05,71.35199046212746
196,4.285862e-05,73.61946269483091
197,6.486469e-05,71.42301269534828
198,4.1802166e-05,73.71909562090181
199,6.377727e-05,71.49717112918889
200,4.1045914e-05,73.79839508099286
201,6.261343e-05,71.5753921094447
202,4.0258266e-05,73.88684616716215
203,6.175863e-05,71.63748605137718
204,3.980009e-05,73.94306140052416
205,6.090043e-05,71.6990612392688
206,3.8956434e-05,74.03749976705888
207,6.0038674e-05,71.76425653829573
208,3.842708e-05,74.11707229616032
209,5.899882e-05,71.84050876174054
210,3.7587277e-05,74.21831522738343
211,5.818777e-05,71.90253631069808
212,3.6833215e-05,74.30764166751942
213,5.7106085e-05,71.9832932728732
214,3.617741e-05,74.38873494795972
215,5.6286834e-05,72.04747333357363
216,3.5269728e-05,74.50389316068504
217,5.5181943e-05,72.13328802349238
218,3.429486e-05,74.63997143420673
219,5.4303087e-05,72.20244856208221
220,3.3580774e-05,74.73185083861667
221,5.350525e-05,72.26794767976669
222,3.3022567e-05,74.80965044222754
223,5.2747888e-05,72.3323937252453
224,3.246277e-05,74.90037496397095
225,5.2166946e-05,72.39015764827984
226,3.2146807e-05,74.97504019651124
227,5.152072e-05,72.4450748381126
228,3.1566986e-05,75.06092388802782
229,5.0817267e-05,72.50642109618914
230,3.075216e-05,75.17996338890993
231,5.0066697e-05,72.57225482371287
232,2.9833385e-05,75.32223642611663
233,4.8999198e-05,72.660110810594
234,2.8925911e-05,75.46567693988435
235,4.843478e-05,72.7134319570879
236,2.8223754e-05,75.59597712312885
237,4.756301e-05,72.79570848071799
238,2.713475e-05,75.78781097529142
239,4.6711375e-05,72.8677258635378
240,2.6717054e-05,75.87508354683177
241,4.653388e-05,72.89758018615727
242,2.6506023e-05,75.94525494124557
243,4.567317e-05,72.97350952572796
244,2.5080726e-05,76.18388639391524
245,4.4987584e-05,73.03209221419803
246,2.5540538e-05,76.15057955980818
247,4.5193727e-05,73.03593568281597
248,2.5600946e-05,76.2265940088246
249,4.5071443e-05,73.06463405373165
250,2.4789346e-05,76.43517863142785
251,4.4388813e-05,73.12714780137077
252,2.5518331e-05,76.33508395312134
253,4.3794338e-05,73.18573450691079
254,2.352887e-05,76.66110567973955
255,4.0803192e-05,73.44378397752008
