Samples,RMS,StR
89,0.00020026152,69.4913711348663
90,0.00012037761,71.6702656400563
91,0.00019381956,69.63424808502573
92,0.000115772964,71.83740126092515
93,0.00018882316,69.7457752817011
94,0.00011364607,71.92598171805513
95,0.00018378248,69.86791378668255
96,0.00010874887,72.11227005111624
97,0.00017803525,70.0040044426018
98,0.00010485788,72.27516148791076
99,0.00017419021,70.09889570533618
100,0.00010467996,72.27617530518869
101,0.00016920401,70.22807993119004
102,9.8788754e-05,72.53773778874701
103,0.00016421605,70.35660725231824
104,9.7843935e-05,72.56478358566724
105,0.000161168,70.43543697435761
106,9.4097915e-05,72.74793552387044
107,0.00015618649,70.57661317104002
108,9.245885e-05,72.81560769880508
109,0.00015354101,70.64473255586657
110,8.909597e-05,72.98244182268797
111,0.00014853702,70.79666228716151
112,8.695457e-05,73.08428924722263
113,0.00014585785,70.86822162933183
114,8.483403e-05,73.1944541013761
115,0.0001421876,70.986049286447
116,8.2567894e-05,73.31488221040117
117,0.00013891974,71.08347890040613
118,7.9896075e-05,73.44983852332832
119,0.00013558644,71.18857883523167
120,7.84813e-05,73.53501855960533
121,0.00013289538,71.28035679466942
122,7.653263e-05,73.64251764561669
123,0.0001295347,71.38717381387535
124,7.4279065e-05,73.7697417504586
125,0.0001267987,71.48334295469103
126,7.274093e-05,73.86973335615198
127,0.00012434808,71.56412248380889
128,7.147114e-05,73.93380261493219
129,0.000120919656,71.6904794223734
130,6.85191e-05,74.13472089566763
131,0.00011896598,71.75950219871511
132,6.817136e-05,74.13855732758766
133,0.00011644372,71.85030900903345
134,6.5610584e-05,74.31757482983072
135,0.000113466755,71.96683210494538
136,6.434088e-05,74.40201055411646
137,0.00011167907,72.03310993378389
138,6.316574e-05,74.47545082204918
139,0.0001090934,72.13663965492097
140,6.1311366e-05,74.61190706504345
141,0.000106912135,72.22656376649896
142,5.9799535e-05,74.71766242058821
143,0.00010500711,72.30199066225578
144,5.9102178e-05,74.76316547657876
145,0.000102749815,72.39762747403613
146,5.7147423e-05,74.91906797792157
147,0.00010068117,72.48611195344772
148,5.6340603e-05,74.97352903303064
149,9.895597e-05,72.5608703853747
150,5.5109762e-05,75.07024441693973
151,9.6958865e-05,72.64930936256994
152,5.3814234e-05,75.17846017415624
153,9.503387e-05,72.73787532413444
154,5.2652842e-05,75.26927942843434
155,9.326142e-05,72.81627366690387
156,0.012050368,48.93045786166805
157,9.14944e-05,72.90190635069114
158,5.0630435e-05,75.4469250294637
159,8.983365e-05,72.98129413811827
160,4.9479186e-05,75.53867993302251
161,8.783081e-05,73.07827893161259
162,4.8701768e-05,75.60762899247462
163,8.651328e-05,73.14450403172279
164,4.776526e-05,75.69607153676453
165,8.475918e-05,73.23346560830976
166,4.638975e-05,75.82006490004326
167,8.321679e-05,73.31297972773882
168,4.588485e-05,75.86570017821154
169,8.1786704e-05,73.38839053419942
170,4.4819662e-05,75.96813776919102
171,8.028453e-05,73.46824048851171
172,4.3889228e-05,76.05734055214023
173,7.87543e-05,73.55309684465767
174,4.306418e-05,76.14048971907862
175,7.7559824e-05,73.61681313156032
176,4.209774e-05,76.23509871435904
177,7.593543e-05,73.71058735782397
178,4.128032e-05,76.32224816658979
179,7.4647374e-05,73.78336946292278
180,4.060037e-05,76.39316747581388
181,7.348219e-05,73.85049477986495
182,3.9583752e-05,76.50070426045909
183,7.211051e-05,73.93199119498398
184,3.8752332e-05,76.59442178554201
185,7.084039e-05,74.0097395690518
186,3.8173075e-05,76.6575143153242
187,6.964661e-05,74.08265627835127
188,3.7290763e-05,76.7576856512446
189,0.012066127,48.92076481760342
190,3.6557318e-05,76.84509406619925
191,6.719406e-05,74.23942163071754
192,3.5942976e-05,76.91675794453575
193,6.5942266e-05,74.32162631315181
194,3.487724e-05,77.05075178806256
195,6.4814805e-05,74.39650748270583
196,3.442238e-05,77.10713323619318
197,6.376399e-05,74.46669574467703
198,3.3578843e-05,77.21408978566242
199,6.2539104e-05,74.55257545952611
200,3.28048e-05,77.31874415884111
201,6.149525e-05,74.62434518105434
202,3.2179745e-05,77.39727932355473
203,6.0487393e-05,74.69516745743871
204,3.1499498e-05,77.49197020673887
205,5.934431e-05,74.78002482735667
206,3.0656513e-05,77.60972797647072
207,5.829816e-05,74.85675711607833
208,2.992711e-05,77.71553322189108
209,5.7314843e-05,74.92953343750047
210,2.9371777e-05,77.79215499991983
211,5.6321547e-05,75.0056886980463
212,2.8343666e-05,77.95094317529069
213,5.523096e-05,75.09167850931911
214,2.7878545e-05,78.01922535409885
215,5.4378183e-05,75.15841295736823
216,2.7227163e-05,78.12211397164324
217,5.3351123e-05,75.24064876944689
218,2.6065478e-05,78.31496803016282
219,5.2401407e-05,75.31984097646324
220,2.5592371e-05,78.39064742801662
221,5.1553947e-05,75.38999439095318
222,2.5067284e-05,78.47856960871412
223,5.0555867e-05,75.47290297819927
224,2.3909719e-05,78.68789110621951
225,4.9644816e-05,75.55478917775767
226,2.3358245e-05,78.78537930946962
227,4.8966944e-05,75.612402585197
228,2.278194e-05,78.8892947216154
229,4.7873244e-05,75.71121749672137
230,2.1800326e-05,79.08373098070258
231,4.7090227e-05,75.78051986191798
232,2.1058246e-05,79.23093206543717
233,4.6331043e-05,75.85196188691467
234,2.0533369e-05,79.33620694981973
235,4.5563313e-05,75.92416153233833
236,1.9625228e-05,79.5376353594826
237,4.4686192e-05,76.0082527141857
238,1.8758556e-05,79.728712283453
239,4.392055e-05,76.08408207605122
240,1.82963e-05,79.83883011288698
241,4.3393055e-05,76.13160703164671
242,1.7436148e-05,80.04356398054809
243,4.246373e-05,76.2285906104527
244,1.6067805e-05,80.39832705013868
245,4.180126e-05,76.29922917183353
246,1.6382719e-05,80.30674402354485
247,4.1522024e-05,76.3218429421654
248,1.5633002e-05,80.5056789330419
249,4.0503302e-05,76.4329494233724
250,1.2898737e-05,81.3517064796335
251,3.9850882e-05,76.50451650461139
252,1.452726e-05,80.81845237032155
253,3.9690643e-05,76.5178790856979
254,1.4377784e-05,80.8566795000427
255,3.8761078e-05,76.62345818045503
