Progress,RMS,StR
0,0.00015053323,64.4941877648125
1,0.00015250892,64.46640541658414
2,0.00014867779,64.6080281528657
3,0.00013458043,65.07003792269833
4,0.0001406808,64.91184652861386
5,0.00014552427,64.79929861953909
6,0.00014272246,64.9150833599647
7,0.00014251455,64.9587072380377
8,0.00014287216,64.9873999080076
9,0.00014248992,65.03642002052453
10,0.00013516448,65.30421256110257
11,0.00014330614,65.09188448372892
12,0.00014857523,64.97295085943625
13,0.00014945379,64.98932738483968
14,0.00014304224,65.22138846154854
15,0.00014204196,65.29300528572334
16,0.00013521167,65.54838451328567
17,0.00012680405,65.8707925043332
18,0.00014024784,65.47439908531817
19,0.00013499286,65.68015312467377
20,0.00013340476,65.77355410334636
21,0.00013425761,65.78928326712278
22,0.0001245179,66.15522291247656
23,0.00013160861,65.96107141995104
24,0.00013215293,65.9806564910561
25,0.00012658512,66.2127425913818
26,0.0001356936,65.94876309459129
27,0.00012288411,66.420589321891
28,0.00012503381,66.38294485900698
29,0.00011699688,66.71174130739102
30,0.00012256729,66.54825639202733
31,0.00012757919,66.41501454072922
32,0.000116305564,66.85802691093181
33,0.00011876848,66.8035051229034
34,0.000118779346,66.84168914956716
35,0.000118944015,66.86987713783215
36,0.00012042868,66.8556940399239
37,0.00011407951,67.12454184728075
38,0.000119456054,66.96289893236734
39,0.00011390617,67.20359443870025
40,0.00010590663,67.55972162839288
41,0.00010625057,67.57457549175078
42,0.000110271125,67.4458857390855
43,0.000104178675,67.72220992747636
44,0.00010345621,67.78887549751906
45,0.00044931812,61.635654054194816
46,0.00017966994,65.58395751814939
47,0.00016922597,65.87432354494
48,0.00016282249,66.08228994460339
49,0.00022010972,64.87522210843836
50,0.00018873584,65.84269640120263
51,0.0001948945,66.03458029070426
52,0.00020613533,66.1007680306078
53,0.00019026887,66.7444402471569
54,0.00019289869,66.97048263025727
55,0.00017982908,67.55596038276018
56,0.0001750257,67.93501640448459
57,0.00022904156,67.01141827657858
58,0.00021987717,67.35189677976852
59,0.00019778164,67.97116012370664
60,0.00023047703,67.45392247586032
61,0.00021353476,67.93438613903051
62,0.00022403088,67.86681758980421
63,0.00023223103,67.84696468834255
64,0.00023565546,67.92142662550677
65,0.00022573669,68.24514307530136
66,0.00024724458,67.97413681564026
67,0.00023636156,68.29504686622359
68,0.00021902869,68.75714988511155
69,0.0002542558,68.23478577862866
70,0.00015351704,70.56838550366571
71,0.00016587034,70.39797033277621
72,0.00017449101,70.32412619145614
73,0.00016631834,70.67589441955239
74,0.00017224478,70.66854640716241
75,0.00016264776,71.06125255537953
76,0.00015089882,71.52398252105314
77,0.00016800505,71.19924236449856
78,0.00018205175,70.99787391202155
79,0.00017741106,71.26907445164615
80,0.00018661331,71.11475160934572
81,0.00019149411,71.09797122816927
82,0.00019653056,71.09020493020506
83,0.00021105248,70.8845824019244
84,0.00022235773,70.76005600232382
85,0.00039885272,68.36715239310584
86,0.00039265727,68.53219463317775
87,0.00042751813,68.27351958689322
88,0.0003932713,68.71944689235241
89,0.00034942492,69.31356218591071
90,0.00032279248,69.74066869905712
91,0.00033396727,69.67822940271265
