Progress,RMS,StR
0,0.00015281225,65.0128756509824
1,0.00015368538,65.00608207105222
2,0.000150079,65.13068878759461
3,0.00013562573,65.5904604452962
4,0.00014247077,65.40303135072408
5,0.00014566981,65.33175663976967
6,0.00014529632,65.36772638720497
7,0.0001430405,65.46553942078093
8,0.00014313465,65.49579272200273
9,0.00014256049,65.54481659541652
10,0.00013599989,65.78233852769982
11,0.00014426466,65.56181073168518
12,0.00015056944,65.40901235521369
13,0.00015074143,65.4416038505022
14,0.00014403056,65.67690937345611
15,0.0001428669,65.74903214960645
16,0.0001345806,66.04546390475635
17,0.00012602554,66.37065910975637
18,0.00013966631,65.96224319460411
19,0.00013447662,66.16377271899738
20,0.00013330505,66.24073310358663
21,0.00013355799,66.27302148471213
22,0.00012399191,66.63195835711024
23,0.0001316642,66.41462066961661
24,0.00013203047,66.43873763293823
25,0.00012890564,66.58656791807746
26,0.0001380138,66.32617449975912
27,0.0001238869,66.83386026897165
28,0.00012536759,66.81819856930166
29,0.00011777185,67.12837088416485
30,0.00012450322,66.92484977733733
31,0.00013058362,66.75750015442834
32,0.000118024145,67.23582260706524
33,0.000120619814,67.17749054417374
34,0.000121685734,67.17708058239297
35,0.00012012598,67.26701054656976
36,0.000121351266,67.262185481584
37,0.000115746196,67.50158024878802
38,0.000120764984,67.35534298323161
39,0.00011508429,67.59771091704711
40,0.00010575052,68.00415108308769
41,0.00010609798,68.01982585060688
42,0.000110127796,67.89050212990094
43,0.00010643868,68.06729498140183
44,0.00010297713,68.24814977719657
45,0.0004493626,62.069901468403856
46,0.00017966265,66.02075605414183
47,0.00016880938,66.32280851893827
48,0.00016232168,66.53366493644724
49,0.00022024213,65.30861342483355
50,0.00018907007,66.25989751371021
51,0.00019457284,66.45217255335074
52,0.00020624856,66.49761334546531
53,0.00018983979,67.1420815097301
54,0.0001936995,67.33151852712395
55,0.00018007064,67.92033876128953
56,0.00017460769,68.30675270836076
57,0.0002294449,67.35827240355444
58,0.00021947506,67.7105693838442
59,0.00019740524,68.32622720121722
60,0.00023049545,67.79789198835864
61,0.0002133657,68.27831036568595
62,0.00022383251,68.20821421128241
63,0.00023222172,68.18299809553245
64,0.00023589695,68.24977400944347
65,0.00022639237,68.56386260596625
66,0.00024697764,68.30761866113295
67,0.00023667312,68.61580509414115
68,0.00021952226,69.07205082520802
69,0.000254114,68.55970513223676
70,0.00015342842,70.89203121718617
71,0.0001567896,70.95661744908422
72,0.00016386069,70.92648586476982
73,0.00015492011,71.32194378574792
74,0.00015963575,71.34744638338748
75,0.00016028887,71.4800704623262
76,0.00014939722,71.929571390624
77,0.00016748456,71.584443991682
78,0.00017244618,71.58593902270098
79,0.00016778281,71.83956170570582
80,0.00018227262,71.59955857863866
81,0.00018307805,71.71185526025903
82,0.00018768047,71.73043238204691
83,0.00019392092,71.71352314364444
84,0.00021653912,71.34879504482397
85,0.0003984203,68.85554473098063
86,0.00038835208,69.079230861917
87,0.00042545446,68.79898381813449
88,0.00039480513,69.221133585337
89,0.00035669983,69.7573985780558
90,0.0003303915,70.18537789399832
91,0.00034415795,70.10492413702083
92,0.0003383405,70.28716770291089
93,0.00034206337,70.34535978192042
94,0.00032028786,70.73825902715797
95,0.00031315125,70.93891785799612
96,0.00029443303,71.30406057190416
97,0.00029755858,71.37315205625511
98,0.0003087544,71.31547116698057
99,0.00032437788,71.19373403261007
100,0.00031935115,71.35630059345293
101,0.00032310895,71.40833216181599
102,0.00029738084,71.86242788450693
103,0.00027192265,72.34704671899597
104,0.00027074976,72.47015400266082
105,0.0002934673,72.20035607993384
106,0.00028335172,72.43368892563325
107,0.00028054425,72.58097729765774
108,0.00027722653,72.6977506860408
109,0.00029525533,72.52285085927248
110,0.00028788767,72.70879373895626
111,0.00028510077,72.84359355507002
112,0.00028880048,72.86802328148369
113,0.00029000806,72.92899149391374
114,0.00027807796,73.20669640541853
115,0.00029759845,72.99127460523087
116,0.00028810842,73.2069184639702
117,0.00029676038,73.17839585153399
118,0.00028916233,73.36137527118846
119,0.00028938628,73.43712517170096
120,0.0003009847,73.35973013375923
121,0.00029148534,73.57815138777377
122,0.00029932382,73.54033920096357
123,0.00030047548,73.60474041286788
124,0.00030182986,73.65952912773757
125,0.00031847227,73.50925328523991
126,0.0004751291,71.85319797845489
127,0.00042868187,72.37371713084494
128,0.00030798893,73.8758946363664
129,0.00031161142,73.86491157262456
130,0.00029075725,74.2031690108443
131,0.00027811577,74.38540960168356
132,0.00028941155,74.20494844780526
133,0.00028460522,74.2890096478357
134,0.00047226026,72.07935459085425
135,0.00036458683,73.1835916876772
136,0.0003119137,73.86950396739624
137,0.00028999077,74.18603825066
138,0.00029737662,74.09200195794939
139,0.00029744566,74.08973075672874
140,0.00028930407,74.20762386050794
141,0.0003023964,74.01791888974414
142,0.0002972446,74.08314780215649
143,0.00030104574,74.03046576790865
144,0.00030101647,74.02261310025983
145,0.0002904906,74.17119094811723
146,0.00030294099,73.9919764961654
147,0.00030244747,73.99967617070456
148,0.00029780724,74.07170984992393
149,0.0003046448,73.96262661246698
150,0.0003052609,73.94857451272387
151,0.0002988613,74.0353270354521
152,0.0002965002,74.06253808913833
153,0.00031600337,73.7869548091775
154,0.00030555262,73.92562417896285
155,0.0003103389,73.860362587796
156,0.0003007182,73.9886741612116
157,0.00029372223,74.09175512603409
158,0.0003039833,73.93248254033274
159,0.00031671138,73.75434531643168
160,0.00032154736,73.68367774874812
161,0.0003379091,73.46125743837479
162,0.00033458383,73.48184906528117
163,0.00033409437,73.43926894642877
164,0.00032285307,73.51378604378755
165,0.00032861266,73.34995111990055
166,0.0003127436,73.47933373283347
167,0.00029386114,73.66338153973865
168,0.00030877045,73.36478739745681
169,0.00032010756,73.12325061876992
170,0.00032878655,72.9227670148076
171,0.00032971663,72.82932967970912
172,0.00030210582,73.11459957380362
173,0.00031306205,72.87487627855846
174,0.00033516355,72.49806304068488
175,0.00031447053,72.68447672837908
176,0.00030437254,72.73874691603478
177,0.00033498358,72.23999830508299
178,0.00031428252,72.42043418030417
179,0.0003260808,72.18208186695688
180,0.0003253429,72.10404389099503
181,0.0003088005,72.23542417685316
182,0.0003283529,71.88377660040751
183,0.0003164596,71.94990603488296
184,0.0003272159,71.72119444367559
185,0.00033805377,71.4838994640815
186,0.00032553726,71.55352844083498
187,0.00036218748,70.9969351615278
188,0.00031653815,71.47391107576023
189,0.00035421317,70.89973797732279
190,0.00037095245,70.60388036971177
191,0.00032927442,71.01081348293746
192,0.00037333652,70.37149313570647
193,0.0003713974,70.3003173591201
194,0.00032319792,70.79751009364668
195,0.0003091977,70.89383428835494
196,0.00030725249,70.82336451140168
197,0.0003510381,70.12940376414298
198,0.0002747561,71.08130142949207
199,0.00027596523,70.96796351981243
200,0.0003014405,70.4960293587113
201,0.00026375568,70.96715037812608
202,0.00025657876,70.9851684140617
203,0.00023962748,71.18537109843876
204,0.00022740044,71.31096663597019
205,0.00021565107,71.44139923796887
206,0.00022695458,71.11509024863403
207,0.00022627342,71.02092128720061
208,0.00023089624,70.81680616416588
209,0.00022651673,70.78113596213505
210,0.00020973069,71.00488918292993
211,0.00023092823,70.46502789793335
212,0.00023615123,70.23991913702262
213,0.00023272942,70.13818160873208
214,0.00020319474,70.5954881953732
215,0.0001829879,70.89823480645371
216,0.00020112924,70.32520927725943
217,0.00019668903,70.25588295021467
218,0.00018953504,70.24624832839534
219,0.00019815085,69.87744584510114
220,0.00018619637,69.97334496870725
221,0.0001927124,69.63597371794432
222,0.00020420877,69.19616112738387
223,0.00019915738,69.10525908247612
224,0.00018820842,69.14964684628787
225,0.00018345064,69.04549637425575
226,0.00020169762,68.41365262259174
227,0.00018330662,68.60344817628727
228,0.00018489179,68.33258489903035
229,0.0001865063,68.04854046301384
230,0.00019063121,67.70003584505366
231,0.00018279033,67.61170463557097
232,0.00019484312,67.05602477274842
233,0.00020766481,66.4895774224358
234,0.00019786146,66.39910227731868
235,0.0001888618,66.28261806039558
236,0.00019054319,65.91279627337624
237,0.00017941506,65.82832752466201
238,0.00042167134,61.95988735852629
239,0.00031770428,63.13542799431452
240,0.000108506116,67.59655867287898
241,0.00010279257,67.80048344937506
242,0.0001134651,67.33617655272762
243,0.00012166243,67.00175584231653
244,0.00010238602,67.71145100852165
245,0.00010646905,67.502425222574
246,0.000115582276,67.11004121184008
247,0.00011210914,67.20693445998631
248,0.00011647824,67.00317738279648
249,0.00012581964,66.63721447545343
250,0.00011834915,66.86166192340596
251,0.00012106146,66.73190169657103
252,0.00012408842,66.58373871286435
253,0.00013239203,66.26746204076875
254,0.00013140823,66.26779198076305
255,0.00013719816,66.04080505604693
256,0.00013867393,65.96530367876179
257,0.00012754968,66.29214480121394
258,0.00014215834,65.78555651158888
259,0.00015253248,65.4449462634288
260,0.00012878189,66.15048152011471
261,0.00013689666,65.85176663818382
262,0.00014304697,65.62855316973513
263,0.00014578192,65.51555303003454
264,0.00015217405,65.30364521159467
265,0.00015004807,65.33466244095703
266,0.0001521808,65.24147379476895
267,0.00013963798,65.58683707363733
268,0.00014566634,65.37416135411364
269,0.00015394561,65.10678929208362
270,0.00015007246,65.19029584660714
271,0.00013779676,65.53676431666557
272,0.00016126214,64.82654084244783
273,0.00015237545,65.05069316411101
274,0.00014901652,65.12541871963619
275,0.00015516732,64.92789861504167
276,0.00017919746,64.28185435000161
277,0.00016345328,64.66381116369003
278,0.00016336767,64.65089301022283
279,0.00015597073,64.83827931984965
280,0.0001697733,64.45752272627352
281,0.00016134906,64.66931001343232
282,0.00016430794,64.58387396214808
283,0.00015345355,64.87706542136483
284,0.00015976653,64.70050541071262
285,0.00015969732,64.70394484065979
286,0.00015616136,64.80615864941117
287,0.00016089802,64.68523544480966
288,0.00016367459,64.62425854835809
289,0.00015553426,64.86306873194752
290,0.00016022605,64.7568410273898
291,0.00015958978,64.80124072231285
292,0.00016203106,64.76876578419352
293,0.00015126613,65.10755561331291
294,0.00016545023,64.76381938075156
295,0.00015227892,65.17729342322832
296,0.00019199273,64.24281448907136
297,0.00017514068,64.81383027161273
298,0.00018282495,64.87944904028312
299,0.00015718104,65.8023946903453
300,0.00016162901,65.93700258110685
301,0.00016277184,66.13437988952393
302,0.00014406505,66.84074178821749
303,0.00014943555,66.79409655002411
304,0.00024663773,64.66323200085688
305,0.00016036908,66.57318360166776
306,0.00012846303,67.56311618477285
307,0.00012672748,67.5984037470394
308,0.00013083965,67.45803443639385
309,0.00013833532,67.22284332247666
310,0.00013794075,67.25990477433146
311,0.00015073281,66.88686113594963
312,0.00015468364,66.78383001896873
313,0.00015151795,66.88997371007693
314,0.00015611561,66.76419536811125
315,0.00015842615,66.71019493636129
316,0.00016590707,66.51327930477312
317,0.00018815651,65.96946389825669
318,0.00018421072,66.08980124122064
319,0.00018377275,66.12647244753276
320,0.00018486848,66.122899585304
321,0.00019990909,65.80377634068485
322,0.00020632266,65.69028183818753
323,0.00020394514,65.76736953945161
324,0.00021811423,65.49215894852335
325,0.00022097984,65.43428490780927
326,0.0002173739,65.50198959202226
327,0.00021598571,65.51926864382722
328,0.00023163522,65.19685153721318
329,0.00025429289,64.7732405598502
330,0.00044340073,62.32393860720613
331,0.00018516504,66.1377445953233
332,0.0001843187,66.14466852524922
333,0.00018521985,66.10038598680327
334,0.00017972339,66.20314833062434
335,0.00017922581,66.18265265641494
336,0.00017580671,66.23098574297957
337,0.00042461694,62.3123460920801
338,0.00021867453,65.17467438812034
339,0.00020935862,65.31594456728727
340,0.00019789908,65.49986213770781
341,0.00019329811,65.51738934272437
342,0.00020310287,65.17206123553231
343,0.00019457545,65.17507986730047
344,0.00018845685,65.09029821119191
345,0.00019474931,64.69578448606774
346,0.00019482586,64.44346772383095
347,0.00018881138,64.34831841558723
348,0.00016748921,64.73526870712625
349,0.00016410164,64.78404975784791
350,0.00015785747,64.91467244075986
351,0.00016071992,64.8105459346537
352,0.00016371322,64.70968659786058
353,0.00015930082,64.81271738387547
354,0.00015980397,64.78563987449529
355,0.00016152301,64.73767881732606
356,0.0001552381,64.90809457982208
357,0.00015007546,65.05643714834312
358,0.00015175324,65.01803195285899
359,0.00015332272,64.98497789137042
