Progress,RMS,StR
319,1.3183165e-05,68.97105886132675
320,1.30476255e-05,69.07919059964638
321,1.3618643e-05,69.00296348094778
322,1.352989e-05,68.84860305448848
323,1.3652119e-05,68.61454975929837
324,1.3882403e-05,68.58752581770375
325,1.3810863e-05,68.6067020777208
326,1.3992104e-05,68.31031868185691
327,1.4524697e-05,68.1713178007138
328,1.4505419e-05,68.04838633470905
329,1.5241152e-05,67.63656056734288
330,1.5954227e-05,67.1959575009879
331,1.5883923e-05,66.78326906912561
332,1.6603337e-05,66.22428653504502
333,1.6516722e-05,65.77317031344046
334,1.6945653e-05,65.17906612882247
335,1.7472928e-05,64.573061009733
336,1.7654866e-05,63.992299159043135
337,1.7748578e-05,63.35669177936715
338,1.7642751e-05,62.71889151860251
339,1.7694283e-05,62.05530358782539
340,1.7546854e-05,61.3468656090042
341,1.7561508e-05,60.61038023698277
342,1.7715056e-05,59.840281018218
343,1.7079887e-05,59.185029964126755
344,1.6705259e-05,58.47632285560622
345,1.6297961e-05,57.8079846399838
346,1.5834745e-05,57.08414119107993
347,1.5594293e-05,56.3831778878499
348,1.50519945e-05,55.6748040778922
349,1.4368511e-05,55.06703582508954
350,1.3989433e-05,54.39570628094756
351,1.351376e-05,53.733558602810916
352,1.3041169e-05,53.147985493451046
353,1.24081635e-05,52.59951638401454
354,1.2040567e-05,51.97350288225457
355,1.1906718e-05,51.36900722472744
356,1.1239317e-05,50.92693794719566
357,1.0650397e-05,50.475314213291405
358,1.0240726e-05,49.99522939999376
359,9.814381e-06,49.602353130268256
