Progress,RMS,StR
177,8.534387e-06,55.549612180910096
178,8.3902205e-06,55.40511564551225
179,8.188209e-06,55.23316773707994
180,7.894418e-06,55.224856421161014
181,7.745889e-06,55.174509417574065
182,7.6196143e-06,55.08052782881698
183,7.451938e-06,54.97205014896093
184,7.152796e-06,55.01854549431516
185,6.91791e-06,55.033388843416915
186,6.955194e-06,54.81707394204236
187,6.729901e-06,54.990920187639986
188,6.579982e-06,54.93094697637911
189,6.4897963e-06,54.816065545019164
190,6.263095e-06,54.90889650294888
191,6.0138086e-06,55.068454841817754
192,5.928794e-06,54.836966349898006
193,5.840741e-06,55.02794211286337
194,5.884911e-06,54.70610168889544
195,5.597112e-06,54.50620409565728
196,5.5320147e-06,54.666639899904894
197,5.384023e-06,54.60222865240004
198,5.370253e-06,54.50412110828157
199,5.135807e-06,54.33669330052189
200,5.1152406e-06,54.25261518765085
201,5.038078e-06,54.12360830948529
202,5.000831e-06,54.00638532807218
203,4.8972356e-06,53.760817592088955
204,4.808418e-06,53.788500020065236
205,4.7147296e-06,53.60986957394363
206,4.6544824e-06,53.47969773858032
207,4.4785543e-06,53.49085996533468
208,4.3851833e-06,53.43246559926836
209,4.308798e-06,53.33709061334326
210,4.2594634e-06,53.21929148106967
211,4.092071e-06,53.064265365708245
212,4.0556974e-06,52.999442092100224
213,3.833699e-06,53.05812672606563
214,3.7420712e-06,52.946712689402354
215,3.7269294e-06,52.79288976828327
216,3.744988e-06,52.68770910309858
217,3.5071319e-06,52.5921953774
218,3.4830202e-06,52.51043701115893
219,3.5000005e-06,52.28152434009046
220,3.2169967e-06,52.30764982874965
221,3.135828e-06,52.17987492052674
222,3.0794163e-06,52.09041492695672
223,3.1843585e-06,51.780918553639836
224,2.753225e-06,nan
225,2.7768453e-06,nan
226,2.7131127e-06,nan
227,2.6241094e-06,nan
228,2.5660313e-06,nan
229,2.533359e-06,nan
230,2.5236986e-06,nan
231,2.451772e-06,nan
232,2.3952593e-06,nan
233,2.3249459e-06,nan
234,2.4175924e-06,nan
235,2.3184336e-06,nan
236,2.3061293e-06,nan
237,2.2709735e-06,nan
238,2.3682844e-06,nan
239,2.3314149e-06,nan
240,2.1449314e-06,nan
241,2.0815842e-06,nan
242,2.2491467e-06,nan
243,2.1084668e-06,nan
244,2.262515e-06,nan
245,2.106941e-06,nan
246,2.1901315e-06,nan
247,2.150602e-06,nan
248,2.1776984e-06,nan
249,2.089069e-06,nan
250,2.1476778e-06,nan
251,2.0202085e-06,nan
252,1.948484e-06,nan
253,2.1619219e-06,nan
254,2.0143316e-06,nan
255,2.007065e-06,nan
256,2.0707637e-06,nan
257,2.3477394e-06,49.82865589657908
258,2.430069e-06,49.76650898205766
259,2.3516814e-06,49.857459011699405
260,2.2081601e-06,50.17482351175785
261,2.2902825e-06,49.957552270064156
262,2.1034214e-06,50.31101030098428
263,2.2101794e-06,50.2577360142019
264,2.226802e-06,50.42886252393822
265,2.5250786e-06,50.081481234772
266,2.5328234e-06,50.461344509585835
267,2.4331698e-06,50.50748908839925
268,2.5531988e-06,50.547821361974016
269,2.4781395e-06,50.82073107351758
270,2.7074086e-06,50.752864506335705
271,2.708902e-06,50.914989720563675
272,2.8233846e-06,51.01084382986717
273,2.9860178e-06,51.06130807570318
274,2.9020473e-06,51.22713782475952
275,3.111694e-06,51.30434992517885
276,3.181711e-06,51.75259225091413
277,3.110239e-06,52.06592736654338
278,3.4616023e-06,52.002234461609554
279,3.676126e-06,52.15386837168673
280,3.832693e-06,52.32084931163358
281,4.0187847e-06,52.614555401235336
282,4.0427403e-06,53.14570263788164
283,4.2534834e-06,53.59113576119405
284,4.3908244e-06,53.841781879295844
285,4.7149647e-06,54.10404634809761
286,4.957488e-06,54.47869982269456
287,5.093881e-06,55.11806135609936
288,5.291999e-06,55.43452132662539
289,5.534097e-06,55.99581680862965
290,5.6645317e-06,56.617946669439235
291,5.981708e-06,57.13791150782943
292,6.2793733e-06,57.593497411018646
293,6.579147e-06,58.155939073693155
294,6.924775e-06,58.723566123033926
295,7.0148867e-06,59.44200804963251
296,7.147571e-06,60.11452622598948
297,7.66575e-06,60.59561179883352
298,8.105716e-06,61.119063546461405
299,8.118928e-06,61.826215999060054
300,8.278447e-06,62.53226120561028
301,8.323693e-06,63.20232102672631
302,8.478977e-06,63.76113742943452
303,8.435732e-06,64.47653810284281
304,8.745021e-06,64.94417063561811
305,8.507576e-06,65.69210657293763
306,8.530022e-06,66.21359369790322
307,8.490886e-06,66.71478108373164
308,8.403782e-06,67.15607992169653
309,8.32402e-06,67.60427241525156
310,8.036488e-06,68.15843223140755
311,7.897873e-06,68.60670550173948
312,7.914876e-06,68.8203059755132
313,7.971811e-06,69.06653395214374
314,7.9740075e-06,69.3367389846387
315,7.945886e-06,69.45119974959674
316,7.732707e-06,69.78848549045698
317,7.966479e-06,69.79984889835146
