Samples,name,src_file,src_line,total_ns,total_perc,counts,mean_ns,min_ns,max_ns,std_ns
1,D3DBSM,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,390,92248032,1.599363,255,361756,355328,662496,19920.891127
1,D3DFrameBegin,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,357,4689632,0.081307,255,18390,17408,22528,730.873353
1,D3DLightPass,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,432,119349216,2.069233,255,468036,459776,880640,33837.663059
1,D3DGBuffer,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,404,61388832,1.064337,255,240740,235520,270336,4126.366269
1,D3DFrameOverlay,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,423,431618048,7.483236,255,1692619,1670144,2140160,61698.491194
1,D3DFrame,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,145,882482560,15.300161,255,3460715,3416064,3923968,76425.761358
1,D3DVolumeMarch,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,440,312261568,5.413877,255,1224555,1209344,1677312,52055.861104
1,D3DExpSM,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,380,20815936,0.360899,255,81631,78848,433152,22320.836024
1,D3DFrameScene,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,373,174489632,3.025238,255,684273,670720,1030144,30761.596606
1,D3DFrameMirror,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,456,271667200,4.710067,255,1065361,1051648,1557504,32384.195401
2,D3DBSM,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,390,93780992,1.695904,239,392389,384000,727040,22125.158153
2,D3DFrameBegin,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,357,4387200,0.079337,239,18356,17408,20480,477.677786
2,D3DLightPass,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,432,113590304,2.054128,239,475273,460800,1026048,59896.629479
2,D3DGBuffer,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,404,57587648,1.041395,239,240952,236544,280576,4625.889149
2,D3DFrameOverlay,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,423,518086656,9.368903,239,2167726,2139136,2716672,76403.070324
2,D3DFrame,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,145,949278272,17.166426,239,3971875,3915584,4515840,93477.730521
2,D3DVolumeMarch,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,440,404482048,7.314516,239,1692393,1678336,2196480,48618.769182
2,D3DExpSM,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,380,19452928,0.351780,239,81393,78848,431104,22824.072353
2,D3DFrameScene,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,373,170847264,3.089544,239,714842,700416,1069056,32518.899546
2,D3DFrameMirror,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,456,255939552,4.628324,239,1070876,1053696,1565696,46894.666005
3,D3DBSM,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,390,97908736,1.740158,235,416632,409600,453632,5833.009163
3,D3DFrameBegin,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,357,3966112,0.070491,235,16877,16384,20480,636.547213
3,D3DLightPass,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,432,109528064,1.946671,235,466076,459776,775168,20924.005884
3,D3DGBuffer,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,404,55585792,0.987941,235,236535,231424,252928,3875.635555
3,D3DFrameOverlay,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,423,574489600,10.210555,235,2444636,2421760,2809856,53226.652543
3,D3DFrame,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,145,1000637344,17.784591,235,4258031,4216832,4617216,66199.903588
3,D3DVolumeMarch,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,440,464955392,8.263775,235,1978533,1959936,2349056,49519.938204
3,D3DExpSM,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,380,17996800,0.319862,235,76582,73728,415744,22395.869352
3,D3DFrameScene,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,373,171508704,3.048269,235,729824,718848,1073152,24617.498617
3,D3DFrameMirror,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,456,250655744,4.454970,235,1066620,1053696,1451008,27139.605523
4,D3DBSM,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,390,106748960,1.905902,231,462116,455680,834560,24831.495209
4,D3DFrameBegin,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,357,3932416,0.070210,231,17023,16384,18432,559.301828
4,D3DLightPass,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,432,109009888,1.946268,231,471904,459776,1127424,61756.951959
4,D3DGBuffer,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,404,54653984,0.975795,231,236597,232448,274432,4435.527516
4,D3DFrameOverlay,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,423,663923680,11.853729,231,2874128,2832384,3506176,114466.673159
4,D3DFrame,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,145,1094086592,19.533881,231,4736305,4676608,5357568,122687.432214
4,D3DVolumeMarch,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,440,554906624,9.907333,231,2402193,2371584,2994176,98602.432141
4,D3DExpSM,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,380,17724384,0.316452,231,76728,73728,424960,23111.860105
4,D3DFrameScene,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,373,179159168,3.198717,231,775580,762880,1146880,34399.051755
4,D3DFrameMirror,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,456,247050336,4.410850,231,1069481,1053696,1538048,40699.776744
5,D3DGBuffer,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,404,52933632,0.958449,223,237370,232448,279552,6479.543026
5,D3DFrameScene,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,373,185145312,3.352355,223,830248,811008,1196032,52343.605307
5,D3DVolumeMarch,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,440,625896480,11.332867,223,2806710,2770944,3380224,103658.874817
5,D3DFrameOverlay,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,423,730152960,13.220599,223,3274228,3234816,3843072,106491.203707
5,D3DLightPass,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,432,104245312,1.887530,223,467467,459776,788480,27379.940763
5,D3DFrameBegin,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,357,3791680,0.068654,223,17003,16384,18432,547.416566
5,D3DFrameMirror,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,456,238697472,4.322003,223,1070392,1053696,1759232,51069.354712
5,D3DBSM,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,390,115044352,2.083064,223,515893,503808,875520,46581.842682
5,D3DFrame,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,145,1157802720,20.963889,223,5191940,5127776,5829632,125722.355519
5,D3DExpSM,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,380,17140768,0.310361,223,76864,71680,416768,22981.036162
6,D3DBSM,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,390,124689440,2.199571,223,559145,551936,836608,18920.432688
6,D3DFrameBegin,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,357,3791936,0.066891,223,17004,16384,19456,570.781604
6,D3DLightPass,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,432,104688640,1.846749,223,469455,459776,970752,45276.094996
6,D3DGBuffer,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,404,52846560,0.932234,223,236980,231424,307200,6915.243186
6,D3DFrameOverlay,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,423,821260192,14.487355,223,3682781,3645440,4161536,95785.904262
6,D3DFrame,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,145,1258847328,22.206565,223,5645055,5585920,6178816,114792.475156
6,D3DVolumeMarch,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,440,716562368,12.640444,223,3213284,3184640,3689472,86248.578563
6,D3DExpSM,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,380,17131552,0.302207,223,76823,73728,418816,23108.301241
6,D3DFrameScene,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,373,194692064,3.434445,223,873058,859136,1222656,31254.872633
6,D3DFrameMirror,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,456,239093760,4.217709,223,1072169,1053696,1551360,53495.293230
7,D3DGBuffer,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,404,49985472,0.905297,211,236897,231424,289792,6408.810847
7,D3DFrameScene,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,373,195412960,3.539163,211,926127,912384,1291264,35664.986762
7,D3DVolumeMarch,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,440,762142784,13.803318,211,3612051,3582976,4145152,91244.770852
7,D3DFrameOverlay,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,423,862185440,15.615210,211,4086186,4044800,4606976,106825.918581
7,D3DLightPass,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,432,100032480,1.811708,211,474087,459776,980992,59325.096234
7,D3DFrameBegin,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,357,3588864,0.064999,211,17008,16384,19456,597.159499
7,D3DFrameMirror,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,456,225554400,4.085060,211,1068978,1054720,1603584,45017.484932
7,D3DBSM,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,390,129163232,2.339301,211,612148,605184,977920,25789.833625
7,D3DFrame,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,145,1286754208,23.304658,211,6098361,6038528,6610944,119385.623179
7,D3DExpSM,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,380,16237472,0.294080,211,76954,73728,416768,23618.832574
8,D3DGBuffer,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,404,50950176,0.901820,215,236977,231424,306176,7125.563737
8,D3DFrameScene,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,373,210130912,3.719325,215,977353,962560,1307648,32233.066443
8,D3DVolumeMarch,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,440,865245184,15.314870,215,4024396,3981312,4667392,119992.446501
8,D3DFrameOverlay,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,423,965632000,17.091721,215,4491311,4442112,5130240,120766.807136
8,D3DLightPass,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,432,100381664,1.776759,215,466891,459776,788480,22944.860002
8,D3DFrameBegin,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,357,3667776,0.064920,215,17059,16384,19456,586.180345
8,D3DFrameMirror,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,456,230433728,4.078685,215,1071784,1053696,1679360,55075.455172
8,D3DBSM,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,390,142631872,2.524589,215,663404,656384,963584,20974.867694
8,D3DFrame,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,145,1409872352,24.954790,215,6557545,6488832,7185408,133459.584979
8,D3DExpSM,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,380,16524320,0.292481,215,76857,73728,411648,23054.850417
9,D3DBSM,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,390,148475872,2.640378,207,717274,709632,1056768,24180.915787
9,D3DFrameBegin,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,357,3517376,0.062550,207,16992,16384,19456,550.002295
9,D3DLightPass,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,432,96495584,1.716002,207,466162,459776,775168,22235.013899
9,D3DGBuffer,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,404,49050592,0.872277,207,236959,232448,296960,7001.359074
9,D3DFrameOverlay,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,423,1011639264,17.990199,207,4887146,4843520,5477376,110378.509347
9,D3DFrame,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,145,1451104192,25.805298,207,7010165,6940352,7625728,132166.694644
9,D3DVolumeMarch,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,440,915136512,16.274069,207,4420949,4379648,5013504,109106.128960
9,D3DExpSM,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,380,15923232,0.283166,207,76923,73728,417792,23913.807439
9,D3DFrameScene,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,373,213475296,3.796277,207,1031281,1016832,1366016,34539.683586
9,D3DFrameMirror,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,456,222461920,3.956088,207,1074695,1053696,1709056,63768.822957
10,D3DGBuffer,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,404,47219744,0.852214,199,237285,231424,256000,4770.766662
10,D3DFrameScene,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,373,216709088,3.911128,199,1088990,1070080,1622016,55773.000123
10,D3DVolumeMarch,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,440,958089248,17.291429,199,4814518,4779008,5510144,113943.848436
10,D3DFrameOverlay,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,423,1051191296,18.971718,199,5282368,5239808,5972992,118437.326882
10,D3DLightPass,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,432,93096960,1.680198,199,467823,458752,827392,35710.180897
10,D3DFrameBegin,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,357,3371136,0.060842,199,16940,16384,18432,509.210758
10,D3DFrameMirror,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,456,213261280,3.848903,199,1071664,1054720,1584128,51995.444599
10,D3DBSM,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,390,154148896,2.782053,199,774617,762880,1308672,49923.162709
10,D3DFrame,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,145,1484545760,26.792825,199,7460028,7393280,8141440,137831.919778
10,D3DExpSM,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,380,15314944,0.276401,199,76959,73728,419840,24548.420447
11,D3DBSM,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,390,162569216,2.886185,197,825224,817152,1125376,22233.782166
11,D3DFrameBegin,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,357,3350112,0.059476,197,17005,16384,19456,571.594320
11,D3DLightPass,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,432,92050432,1.634224,197,467261,458752,821248,26373.463507
11,D3DGBuffer,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,404,46659616,0.828375,197,236850,231424,284672,5267.936166
11,D3DFrameOverlay,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,423,1121447968,19.909711,197,5692629,5640192,6277120,126485.174173
11,D3DFrame,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,145,1560607872,27.706369,197,7921867,7848544,8499200,141994.670555
11,D3DVolumeMarch,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,440,1029392352,18.275395,197,5225341,5178368,5803008,124593.906067
11,D3DExpSM,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,380,15191040,0.269695,197,77111,73728,418816,24552.006300
11,D3DFrameScene,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,373,224439232,3.984599,197,1139285,1124352,1479680,33602.596408
11,D3DFrameMirror,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,456,211359680,3.752390,197,1072891,1053696,1643520,65235.823976
12,D3DBSM,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,390,154738688,2.821103,175,884221,870400,1228800,46594.085499
12,D3DFrameBegin,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,357,2983840,0.054400,175,17050,16384,19456,604.237127
12,D3DLightPass,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,432,82403296,1.502327,175,470875,458752,969728,50895.651487
12,D3DGBuffer,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,404,41295904,0.752882,175,235976,232448,256000,3357.987301
12,D3DFrameOverlay,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,423,1064912864,19.414850,175,6085216,6040576,6554624,101642.092148
12,D3DFrame,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,145,1464249152,26.695309,175,8367138,8304224,8989280,120461.616300
12,D3DVolumeMarch,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,440,982501376,17.912374,175,5614293,5579776,6073344,90451.688333
12,D3DExpSM,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,380,13512704,0.246355,175,77215,72704,413696,25687.443414
12,D3DFrameScene,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,373,209567744,3.820713,175,1197529,1178624,1538048,53463.134420
12,D3DFrameMirror,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,456,186768416,3.405049,175,1067248,1053696,1420288,28687.037698
13,D3DBSM,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,390,156720000,2.887806,169,927337,915456,1034240,22086.138388
13,D3DFrameBegin,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,357,2850144,0.052518,169,16864,16288,20480,782.575966
13,D3DLightPass,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,432,80501792,1.483369,169,476341,459776,1020928,72734.723578
13,D3DGBuffer,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,404,39993312,0.736938,169,236646,231424,280576,7551.063881
13,D3DFrameOverlay,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,423,1093616736,20.151560,169,6471104,6358016,7518208,217712.223204
13,D3DFrame,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,145,1486951872,27.399361,169,8798531,8660992,9950208,244188.607570
13,D3DVolumeMarch,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,440,1013105760,18.668022,169,5994708,5894176,7055360,210648.014674
13,D3DExpSM,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,380,13095936,0.241313,169,77490,73728,441344,28367.702316
13,D3DFrameScene,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,373,209825792,3.866361,169,1241572,1220608,1693696,43930.115056
13,D3DFrameMirror,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,456,180639712,3.328563,169,1068874,1053696,1576960,44652.844056
14,D3DBSM,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,390,170136576,3.040783,173,983448,970752,1553408,51489.561386
14,D3DFrameBegin,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,357,2931232,0.052389,173,16943,16320,20480,653.764826
14,D3DLightPass,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,432,82793440,1.479734,173,478574,459776,969728,74939.040573
14,D3DGBuffer,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,404,41065472,0.733947,173,237372,231424,303104,10171.048145
14,D3DFrameOverlay,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,423,1185889280,21.194924,173,6854851,6765568,7518208,172828.926332
14,D3DFrame,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,145,1599851040,28.593496,173,9247693,9124864,9892544,189033.114305
14,D3DVolumeMarch,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,440,1103091680,19.715115,173,6376252,6303744,7055360,161822.001468
14,D3DExpSM,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,380,13298656,0.237682,173,76870,72704,414720,25957.252496
14,D3DFrameScene,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,373,224521184,4.012777,173,1297810,1275904,1865728,59153.824876
14,D3DFrameMirror,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,456,186496992,3.333186,173,1078017,1053696,1718272,72553.137317
15,D3DBSM,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,390,196632576,3.362132,189,1040384,1025024,1482752,46514.782986
15,D3DFrameBegin,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,357,3191808,0.054575,189,16887,16352,22528,777.305154
15,D3DLightPass,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,432,89379776,1.528265,189,472908,458752,843776,49176.297163
15,D3DGBuffer,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,404,44675136,0.763880,189,236376,231424,306176,8880.042112
15,D3DFrameOverlay,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,423,1371109408,23.443983,189,7254547,7151616,8516608,199598.324341
15,D3DFrame,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,145,1832532576,31.333650,189,9695939,9566080,11284480,237922.061394
15,D3DVolumeMarch,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,440,1281719360,21.915543,189,6781583,6689792,8049664,192315.987403
15,D3DExpSM,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,380,14580800,0.249311,189,77147,72704,424960,25718.687269
15,D3DFrameScene,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,373,255915968,4.375792,189,1354052,1331200,1792000,58970.923782
15,D3DFrameMirror,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,456,202302464,3.459079,189,1070383,1053696,1454080,49740.433573
16,D3DBSM,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,390,188828704,3.451253,173,1091495,1080320,1437696,42537.180578
16,D3DFrameBegin,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,357,2900480,0.053013,173,16765,16320,18432,479.263127
16,D3DLightPass,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,432,81367008,1.487158,173,470329,459776,1001472,48877.066465
16,D3DGBuffer,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,404,40717312,0.744197,173,235360,231424,267264,4704.744760
16,D3DFrameOverlay,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,423,1320178688,24.129124,173,7631090,7557120,8280064,156588.708748
16,D3DFrame,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,145,1751128224,32.005660,173,10122128,10025664,10750752,165083.644876
16,D3DVolumeMarch,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,440,1238806496,22.641871,173,7160731,7096320,7819264,151556.360954
16,D3DExpSM,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,380,13321248,0.243475,173,77001,73728,413696,25870.186529
16,D3DFrameScene,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,373,242896864,4.439466,173,1404028,1386496,1748992,50340.515680
16,D3DFrameMirror,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,456,185136096,3.383763,173,1070150,1053696,1540096,46700.266824
17,D3DBSM,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,390,182406144,3.350075,157,1161822,1133568,1895424,104625.591754
17,D3DFrameBegin,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,357,2718720,0.049932,157,17316,16352,20480,1071.548939
17,D3DLightPass,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,432,73573408,1.351251,157,468620,459776,1007616,43836.629279
17,D3DGBuffer,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,404,37018624,0.679885,157,235787,231424,281600,6949.117836
17,D3DFrameOverlay,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,423,1284019232,23.582324,157,8178466,7954432,9430016,360734.378906
17,D3DFrame,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,145,1691217568,31.060937,157,10772086,10473472,12017536,390347.779584
