Samples,name,src_file,src_line,total_ns,total_perc,counts,mean_ns,min_ns,max_ns,std_ns
1,RenderMirror,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,457,1563534,0.027825,226,6918,2895,312328,25935.357755
1,RenderBegin,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,358,5354832,0.095296,226,23693,7001,2134947,142632.052363
1,RenderFrame,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,146,29538091,0.525670,226,130699,67445,2628008,232614.364491
1,tracy::D3D11Ctx::Collect,C:/Users/Adam/source/repos/uni/CMP400-Project/externals/tracy/public\tracy/TracyD3D11.hpp,177,2465350,0.043874,226,10908,1899,38386,8748.932381
1,RenderScene,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,374,6420274,0.114257,226,28408,14585,521613,52634.139396
1,ExponentialShadowMap,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,381,1853210,0.032980,226,8200,4232,276076,25251.044706
1,BeerShadowMap,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,391,1694779,0.030161,226,7499,4876,161578,10754.928877
1,RenderOverlay,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,424,1857709,0.033060,226,8219,4973,194259,14181.213510
1,GBufferPass,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,405,1435864,0.025553,226,6353,1498,491333,36946.423603
1,VolumeMarch,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,441,788939,0.014040,226,3490,1847,190796,12766.406553
1,LightPass,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,433,397019,0.007065,226,1756,983,46357,3601.462431
1,Input,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,234,304166,0.005413,226,1345,796,8606,528.884629
1,Update,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,248,234181682,4.167579,226,1036202,13510,229909536,15292095.589611
2,GBufferPass,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,405,1372267,0.024292,234,5864,1583,453234,34392.054593
2,RenderFrame,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,146,29816608,0.527807,234,127421,70692,2493794,206390.690424
2,ExponentialShadowMap,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,381,2024400,0.035835,234,8651,3863,262542,22837.716832
2,RenderScene,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,374,7015805,0.124192,234,29982,14707,610293,60643.834199
2,VolumeMarch,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,441,878943,0.015559,234,3756,1929,215237,14564.811624
2,RenderOverlay,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,424,2157772,0.038196,234,9221,5110,219374,20953.156629
2,LightPass,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,433,331845,0.005874,234,1418,1088,3607,345.982491
2,RenderBegin,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,358,3424591,0.060621,234,14635,6776,372683,26797.421026
2,RenderMirror,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,457,1574390,0.027869,234,6728,3301,250073,21178.800677
2,BeerShadowMap,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,391,1702992,0.030146,234,7277,4752,135887,11258.468540
2,Input,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,234,284696,0.005040,234,1216,772,2078,203.415577
2,tracy::D3D11Ctx::Collect,C:/Users/Adam/source/repos/uni/CMP400-Project/externals/tracy/public\tracy/TracyD3D11.hpp,177,3056875,0.054112,234,13063,1704,247391,21044.245639
2,Update,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,248,247850838,4.387400,234,1059191,13047,243321643,15905171.532931
3,RenderMirror,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,457,1468979,0.026037,249,5899,3177,223034,18346.671709
3,RenderBegin,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,358,3463785,0.061395,249,13910,6479,215081,17361.192384
3,RenderFrame,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,146,26956455,0.477796,249,108258,66215,2574721,166854.333522
3,tracy::D3D11Ctx::Collect,C:/Users/Adam/source/repos/uni/CMP400-Project/externals/tracy/public\tracy/TracyD3D11.hpp,177,2688616,0.047655,249,10797,1845,31824,8457.299326
3,RenderScene,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,374,6199956,0.109892,249,24899,14573,451903,40615.584188
3,ExponentialShadowMap,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,381,2335856,0.041402,249,9380,4458,287565,29075.867645
3,BeerShadowMap,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,391,1647540,0.029202,249,6616,4893,29990,2186.418977
3,RenderOverlay,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,424,1779661,0.031544,249,7147,5026,231616,14363.856849
3,GBufferPass,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,405,1097881,0.019460,249,4409,1516,201219,19378.306394
3,VolumeMarch,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,441,803074,0.014234,249,3225,1907,227274,14263.651515
3,LightPass,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,433,335451,0.005946,249,1347,1008,2784,256.350142
3,Input,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,234,311036,0.005513,249,1249,837,12534,737.461341
3,Update,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,248,225943512,4.004785,249,907403,13849,221679277,14047264.245930
4,LightPass,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,433,350474,0.006256,249,1407,1010,5760,428.708587
4,RenderBegin,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,358,3497458,0.062429,249,14046,6524,503618,32455.234897
4,RenderFrame,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,146,28057128,0.500812,249,112679,67485,1668728,148733.011294
4,VolumeMarch,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,441,797544,0.014236,249,3202,1850,190301,12061.655571
4,RenderScene,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,374,7064023,0.126091,249,28369,14750,622983,61274.421551
4,BeerShadowMap,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,391,1659215,0.029617,249,6663,4770,25120,2411.961635
4,tracy::D3D11Ctx::Collect,C:/Users/Adam/source/repos/uni/CMP400-Project/externals/tracy/public\tracy/TracyD3D11.hpp,177,3085144,0.055069,249,12390,1871,177846,16245.685860
4,ExponentialShadowMap,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,381,2574457,0.045953,249,10339,4297,558982,39771.277711
4,RenderOverlay,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,424,1952495,0.034851,249,7841,5222,194181,14113.439215
4,RenderMirror,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,457,1474425,0.026318,249,5921,3151,228454,18435.433059
4,GBufferPass,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,405,1138025,0.020313,249,4570,1562,232043,20593.540676
4,Input,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,234,295798,0.005280,249,1187,829,2141,214.527359
4,Update,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,248,225253320,4.020708,249,904631,13100,220629668,13980658.049420
5,RenderMirror,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,457,1643052,0.029425,243,6761,3130,234603,20374.868301
5,RenderBegin,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,358,3445967,0.061713,243,14180,6693,291348,24153.709092
5,RenderFrame,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,146,26151434,0.468340,243,107619,69493,1723238,120637.868646
5,tracy::D3D11Ctx::Collect,C:/Users/Adam/source/repos/uni/CMP400-Project/externals/tracy/public\tracy/TracyD3D11.hpp,177,3221567,0.057694,243,13257,1619,229115,20585.185237
5,RenderScene,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,374,5988790,0.107252,243,24645,14741,533094,44103.205973
5,ExponentialShadowMap,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,381,2284943,0.040921,243,9403,4107,395248,33791.339001
5,BeerShadowMap,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,391,1621905,0.029046,243,6674,5243,20991,1513.766215
5,RenderOverlay,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,424,1908594,0.034181,243,7854,5086,219530,15078.787225
5,GBufferPass,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,405,1052706,0.018853,243,4332,1531,195289,18766.117761
5,VolumeMarch,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,441,801486,0.014354,243,3298,1918,215683,13702.362322
5,LightPass,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,433,437015,0.007826,243,1798,996,89921,5782.250990
5,Input,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,234,310540,0.005561,243,1277,794,11174,833.766558
5,Update,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,248,225841960,4.044553,243,929390,13474,221068351,14180286.479396
6,RenderMirror,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,457,1446346,0.025740,244,5927,3229,201676,17535.322453
6,RenderBegin,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,358,3853196,0.068573,244,15791,6900,304811,29434.574540
6,RenderFrame,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,146,28421304,0.505793,244,116480,68501,1650803,141053.406493
6,tracy::D3D11Ctx::Collect,C:/Users/Adam/source/repos/uni/CMP400-Project/externals/tracy/public\tracy/TracyD3D11.hpp,177,3148152,0.056025,244,12902,1885,245875,20763.057957
6,RenderScene,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,374,6548714,0.116543,244,26838,14391,513996,53082.264127
6,ExponentialShadowMap,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,381,2608821,0.046427,244,10691,3923,417667,39057.335167
6,BeerShadowMap,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,391,1608515,0.028626,244,6592,5040,26654,2511.929384
6,RenderOverlay,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,424,2068458,0.036811,244,8477,5219,193254,16439.687898
6,GBufferPass,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,405,1201030,0.021374,244,4922,1510,225407,21435.615107
6,VolumeMarch,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,441,823002,0.014646,244,3372,1892,189127,12022.814227
6,LightPass,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,433,439792,0.007827,244,1802,1071,67882,4412.468953
6,Input,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,234,302925,0.005391,244,1241,845,12182,723.813435
6,Update,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,248,232679202,4.140824,244,953603,13088,228368129,14618637.105357
7,RenderMirror,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,457,1715255,0.030582,242,7087,3232,224929,20921.888625
7,RenderBegin,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,358,3343556,0.059613,242,13816,6435,284274,20516.864558
7,RenderFrame,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,146,26493682,0.472362,242,109478,68744,1599495,126110.390774
7,tracy::D3D11Ctx::Collect,C:/Users/Adam/source/repos/uni/CMP400-Project/externals/tracy/public\tracy/TracyD3D11.hpp,177,2777639,0.049523,242,11477,1959,66385,9535.743704
7,RenderScene,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,374,6246782,0.111375,242,25813,14763,774404,59838.214991
7,ExponentialShadowMap,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,381,2039868,0.036369,242,8429,4381,339501,25956.059123
7,BeerShadowMap,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,391,1554301,0.027712,242,6422,4932,22209,1915.458981
7,RenderOverlay,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,424,2185570,0.038967,242,9031,5292,266391,21653.168886
7,GBufferPass,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,405,1564146,0.027888,242,6463,1551,742983,49626.475456
7,VolumeMarch,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,441,1115997,0.019897,242,4611,1914,260370,21430.176033
7,LightPass,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,433,393144,0.007009,242,1624,1175,13745,944.971584
7,Input,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,234,342804,0.006112,242,1416,847,28757,2023.267154
7,Update,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,248,224730864,4.006781,242,928639,13696,220447955,14169791.070945
8,RenderMirror,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,457,1510650,0.027397,238,6347,3115,214766,19374.541570
8,RenderBegin,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,358,3402815,0.061713,238,14297,6438,182415,17627.329751
8,RenderFrame,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,146,25905493,0.469820,238,108846,70262,1432879,111628.829469
8,tracy::D3D11Ctx::Collect,C:/Users/Adam/source/repos/uni/CMP400-Project/externals/tracy/public\tracy/TracyD3D11.hpp,177,2584921,0.046880,238,10861,1652,28828,8575.078680
8,RenderScene,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,374,5834138,0.105808,238,24513,14775,425470,40379.393078
8,ExponentialShadowMap,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,381,2041661,0.037027,238,8578,4323,279208,24705.889839
8,BeerShadowMap,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,391,1709302,0.031000,238,7181,4847,105027,7598.029361
8,RenderOverlay,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,424,2321121,0.042096,238,9752,5236,410746,30143.618783
8,GBufferPass,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,405,1095518,0.019868,238,4603,1507,203263,21111.534432
8,VolumeMarch,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,441,1254920,0.022759,238,5272,1962,358805,27253.304650
8,LightPass,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,433,411757,0.007468,238,1730,1126,43370,3005.529554
8,Input,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,234,320426,0.005811,238,1346,765,29492,1841.414518
8,Update,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,248,227764246,4.130718,238,956992,13497,223660524,14496636.500106
9,RenderMirror,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,457,2035228,0.036133,227,8965,3196,422800,34979.178776
9,RenderBegin,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,358,3556407,0.063140,227,15666,6992,312618,24551.901793
9,RenderFrame,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,146,27806709,0.493675,227,122496,69708,1699583,141017.738936
9,tracy::D3D11Ctx::Collect,C:/Users/Adam/source/repos/uni/CMP400-Project/externals/tracy/public\tracy/TracyD3D11.hpp,177,2559219,0.045436,227,11274,1592,133241,12181.092614
9,RenderScene,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,374,5980091,0.106169,227,26344,15045,515646,45306.933054
9,ExponentialShadowMap,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,381,2283852,0.040547,227,10061,4300,378173,33106.488005
9,BeerShadowMap,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,391,1545859,0.027445,227,6809,4791,89685,5962.931166
9,RenderOverlay,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,424,1847023,0.032792,227,8136,5012,194694,14127.815321
9,GBufferPass,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,405,1107770,0.019667,227,4880,1545,204826,20659.781357
9,VolumeMarch,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,441,782744,0.013897,227,3448,1972,190254,12540.503800
9,LightPass,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,433,364616,0.006473,227,1606,1022,44899,3029.565150
9,Input,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,234,349234,0.006200,227,1538,884,11027,1365.789123
9,Update,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,248,233774362,4.150383,227,1029843,14126,228945775,15194259.208954
10,GBufferPass,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,405,1186313,0.022196,203,5843,1573,199618,23228.396623
10,RenderFrame,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,146,27672739,0.517765,203,136318,69156,2135077,207482.967948
10,ExponentialShadowMap,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,381,1991407,0.037260,203,9809,4570,403546,34270.231685
10,RenderScene,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,374,6525383,0.122092,203,32144,14490,674311,69166.412897
10,VolumeMarch,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,441,725032,0.013566,203,3571,1925,193848,13519.860106
10,RenderOverlay,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,424,2715494,0.050808,203,13376,5013,887798,65504.699640
10,LightPass,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,433,314575,0.005886,203,1549,1099,10027,744.279963
10,RenderBegin,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,358,3101987,0.058039,203,15280,6869,358672,26598.611671
10,RenderMirror,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,457,1328329,0.024853,203,6543,3294,203488,19331.695175
10,BeerShadowMap,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,391,1371436,0.025660,203,6755,5037,62296,4187.757264
10,Input,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,234,258430,0.004835,203,1273,846,2175,226.594340
10,tracy::D3D11Ctx::Collect,C:/Users/Adam/source/repos/uni/CMP400-Project/externals/tracy/public\tracy/TracyD3D11.hpp,177,2326914,0.043537,203,11462,1679,115071,11756.457880
10,Update,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,248,280690186,5.251795,203,1382710,14473,276638334,19414803.451115
11,RenderMirror,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,457,1815812,0.034248,209,8688,3187,276339,29226.814689
11,RenderBegin,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,358,4178789,0.078815,209,19994,7215,786963,57823.059038
11,RenderFrame,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,146,46096228,0.869412,209,220556,69277,20302632,1399581.630039
11,RenderScene,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,374,6019124,0.113526,209,28799,15266,486894,50169.022286
11,ExponentialShadowMap,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,381,1649659,0.031114,209,7893,4557,211190,16564.133012
11,BeerShadowMap,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,391,1509648,0.028473,209,7223,5032,70591,5821.632436
11,RenderOverlay,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,424,2362349,0.044556,209,11303,5067,680127,49301.243318
11,GBufferPass,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,405,1414139,0.026672,209,6766,1564,271601,30382.286607
11,VolumeMarch,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,441,1495248,0.028202,209,7154,1992,673941,49124.745107
11,LightPass,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,433,296179,0.005586,209,1417,993,7759,660.310184
11,Input,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,234,301929,0.005695,209,1444,837,11159,1216.410951
11,tracy::D3D11Ctx::Collect,C:/Users/Adam/source/repos/uni/CMP400-Project/externals/tracy/public\tracy/TracyD3D11.hpp,177,2414878,0.045547,209,11554,1935,137190,12864.215572
11,Update,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,248,272281732,5.135455,209,1302783,13719,268457545,18568325.948728
12,RenderMirror,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,457,1412440,0.026798,219,6449,3218,217960,19328.028641
12,RenderBegin,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,358,3903389,0.074060,219,17823,7089,337382,33488.319944
12,RenderFrame,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,146,29603736,0.561676,219,135176,69369,1854973,197170.342590
12,tracy::D3D11Ctx::Collect,C:/Users/Adam/source/repos/uni/CMP400-Project/externals/tracy/public\tracy/TracyD3D11.hpp,177,2481571,0.047083,219,11331,1568,96488,10588.851092
12,RenderScene,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,374,7407863,0.140550,219,33825,14767,1347287,102019.463053
12,ExponentialShadowMap,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,381,1917392,0.036379,219,8755,4296,286459,24169.107887
12,BeerShadowMap,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,391,1477013,0.028024,219,6744,4923,25906,2622.114623
12,RenderOverlay,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,424,1801962,0.034189,219,8228,5068,213742,15822.782599
12,GBufferPass,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,405,1458395,0.027670,219,6659,1548,496981,38640.159766
12,VolumeMarch,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,441,875135,0.016604,219,3996,1884,209818,15564.419121
12,LightPass,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,433,321216,0.006094,219,1466,1104,7532,566.689356
12,Input,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,234,327232,0.006209,219,1494,783,11576,1129.216941
12,Update,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,248,219524001,4.165059,219,1002392,14160,215123653,14535352.743449
13,VolumeMarch,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,441,730274,0.013511,214,3412,1910,206386,13976.662771
13,RenderFrame,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,146,24840120,0.459587,214,116075,67006,1704012,134341.346801
13,RenderMirror,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,457,1476997,0.027327,214,6901,3231,234504,22214.023998
13,RenderBegin,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,358,3102951,0.057410,214,14499,6935,207388,18545.165541
13,RenderScene,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,374,5220106,0.096581,214,24393,14501,315751,37141.615475
13,ExponentialShadowMap,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,381,1894314,0.035048,214,8851,4138,265389,25989.544148
13,GBufferPass,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,405,991035,0.018336,214,4631,1515,199865,20639.264302
13,BeerShadowMap,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,391,1353303,0.025039,214,6323,4690,22081,2115.795884
13,LightPass,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,433,358091,0.006625,214,1673,1081,17792,1760.476111
13,tracy::D3D11Ctx::Collect,C:/Users/Adam/source/repos/uni/CMP400-Project/externals/tracy/public\tracy/TracyD3D11.hpp,177,2405580,0.044508,214,11241,1728,94549,10637.463120
13,RenderOverlay,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,424,1749928,0.032377,214,8177,4988,210266,15189.772734
13,Input,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,234,284180,0.005258,214,1327,807,6101,397.093419
13,Update,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,248,231909180,4.290734,214,1083687,13608,227484906,15549134.957638
14,RenderMirror,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,457,1677249,0.031857,215,7801,3168,259313,26546.546948
14,RenderBegin,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,358,3124168,0.059339,215,14531,7443,179910,15719.164159
14,RenderFrame,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,146,26485731,0.503058,215,123189,70548,1869756,170221.621978
