Samples,name,src_file,src_line,total_ns,total_perc,counts,mean_ns,min_ns,max_ns,std_ns
65,D3DFrameMirror,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,456,159861760,2.895273,169,945927,930816,1386496,44987.033160
66,D3DBSM,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,390,224108576,3.916929,175,1280620,1255424,1933344,87134.166493
66,D3DFrameBegin,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,357,2935616,0.051308,175,16774,16288,18432,494.076522
66,D3DLightPass,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,432,82003968,1.433251,175,468594,456704,1088512,53066.474792
66,D3DGBuffer,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,404,41338880,0.722514,175,236222,231424,294912,6846.227479
66,D3DFrameOverlay,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,423,1391832128,24.326192,175,7953326,7868416,8530944,142510.875484
66,D3DFrame,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,145,1838544768,32.133755,175,10505970,10388320,11119616,165253.935112
66,D3DVolumeMarch,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,440,1309820896,22.892814,175,7484690,7407616,8020992,133833.811510
66,D3DExpSM,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,380,13306880,0.232575,175,76039,72704,414720,25851.053001
66,D3DFrameScene,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,373,278769664,4.872286,175,1592969,1559552,2240512,90295.897079
66,D3DFrameMirror,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,456,164994048,2.883736,175,942823,930816,984064,10198.155975
67,D3DBSM,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,390,214831104,3.909004,167,1286413,1271808,1689600,49881.709941
67,D3DFrameBegin,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,357,2802784,0.050999,167,16783,16288,19456,517.689067
67,D3DLightPass,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,432,77702144,1.413846,167,465282,457728,780288,25128.722194
67,D3DGBuffer,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,404,39599136,0.720534,167,237120,230400,306176,10340.306611
67,D3DFrameOverlay,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,423,1345048608,24.474114,167,8054183,7971840,8771584,137860.614915
67,D3DFrame,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,145,1773997248,32.279138,167,10622738,10506240,11319232,158272.270937
67,D3DVolumeMarch,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,440,1267341344,23.060175,167,7588870,7510016,8296448,136219.095287
67,D3DExpSM,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,380,12712960,0.231321,167,76125,72704,411648,26227.382924
67,D3DFrameScene,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,373,267172800,4.861399,167,1599837,1575936,2004992,57127.741727
67,D3DFrameMirror,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,456,158961696,2.892421,167,951866,930816,1515520,72499.205370
68,D3DBSM,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,390,194407424,3.546005,149,1304747,1291264,1615872,44465.341609
68,D3DLightPass,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,432,69407776,1.266003,149,465824,458752,867328,33412.082592
68,D3DGBuffer,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,404,35432448,0.646290,149,237801,230400,276480,6938.084651
68,D3DFrameOverlay,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,423,1214993408,22.161565,149,8154318,8076288,8774656,128637.167611
68,D3DVolumeMarch,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,440,1145577504,20.895414,149,7688439,7616512,8310784,125668.218399
68,D3DExpSM,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,380,11430912,0.208501,149,76717,71680,415744,28081.396242
68,D3DFrameScene,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,373,241289216,4.401132,149,1619390,1596416,1950720,52886.901644
68,D3DFrame,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,145,1601609376,29.213468,149,10749056,10632192,11360256,154225.247719
68,D3DFrameBegin,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,357,2499040,0.045583,149,16772,16320,18432,543.965520
68,D3DFrameMirror,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,456,142811200,2.604886,149,958464,930816,1509376,81047.901261
69,D3DBSM,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,390,219659264,3.862382,165,1331268,1307648,1882112,81308.950983
69,D3DFrameBegin,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,357,2780128,0.048884,165,16849,16320,18432,538.085523
69,D3DLightPass,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,432,76956608,1.353168,165,466403,457728,796672,33670.623190
69,D3DGBuffer,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,404,38924288,0.684426,165,235904,230400,272384,5423.631040
69,D3DFrameOverlay,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,423,1360208896,23.917253,165,8243690,8176640,8756224,100381.542378
69,D3DFrame,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,145,1790988416,31.491871,165,10854475,10748768,11380736,137781.785391
69,D3DVolumeMarch,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,440,1283244032,22.563940,165,7777236,7716864,8295424,95551.537873
69,D3DExpSM,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,380,12598240,0.221521,165,76352,72704,414720,26619.038116
69,D3DFrameScene,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,373,271198176,4.768617,165,1643625,1611776,2190336,85170.408329
69,D3DFrameMirror,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,456,156787744,2.756880,165,950228,930816,1404928,58662.048559
70,D3DBSM,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,390,219518976,3.947621,163,1346742,1320960,1797120,69908.914732
70,D3DFrameBegin,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,357,2748576,0.049428,163,16862,16288,19456,529.548865
70,D3DLightPass,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,432,75821024,1.363493,163,465159,458752,745472,22667.653519
70,D3DGBuffer,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,404,38476800,0.691930,163,236053,231424,257024,4304.088630
70,D3DFrameOverlay,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,423,1371839456,24.669859,163,8416192,8286208,9124864,190319.980745
70,D3DFrame,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,145,1800745152,32.382892,163,11047516,10869408,11717216,206755.468559
70,D3DVolumeMarch,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,440,1296008224,23.306182,163,7950970,7824384,8659968,189829.285785
70,D3DExpSM,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,380,12474368,0.224327,163,76529,72704,413696,26685.395535
70,D3DFrameScene,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,373,270485504,4.864155,163,1659420,1626112,2105344,74924.140743
70,D3DFrameMirror,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,456,155660288,2.799247,163,954971,930816,1482752,75936.053489
71,D3DBSM,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,390,222315552,4.040916,163,1363899,1340416,1997824,71712.413710
71,D3DFrameBegin,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,357,2739776,0.049800,163,16808,16352,18432,504.799288
71,D3DLightPass,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,432,77128640,1.401928,163,473181,458752,1026048,62459.913668
71,D3DGBuffer,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,404,38552480,0.700749,163,236518,231424,286720,6727.709501
71,D3DFrameOverlay,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,423,1384332288,25.162297,163,8492836,8384512,9020416,145816.720312
71,D3DFrame,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,145,1817310912,33.032327,163,11149146,10984032,11739136,180526.413726
71,D3DVolumeMarch,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,440,1307194304,23.760200,163,8019596,7922688,8556544,136195.912861
71,D3DExpSM,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,380,12480480,0.226851,163,76567,72704,412672,26597.817390
71,D3DFrameScene,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,373,273367040,4.968852,163,1677098,1646592,2309120,76697.485564
71,D3DFrameMirror,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,456,156860384,2.851171,163,962333,930816,1637376,95529.343487
72,D3DBSM,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,390,228170720,4.145124,165,1382852,1363968,1954784,68031.314102
72,D3DFrameBegin,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,357,2781120,0.050524,165,16855,16384,18432,548.803693
72,D3DLightPass,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,432,76939264,1.397738,165,466298,458752,781312,25644.473966
72,D3DGBuffer,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,404,39084000,0.710030,165,236872,231424,290816,7076.374682
72,D3DFrameOverlay,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,423,1422886912,25.849256,165,8623557,8544256,9098240,130079.527960
72,D3DFrame,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,145,1862528032,33.836114,165,11288048,11176800,11784192,153861.601563
72,D3DVolumeMarch,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,440,1345942496,24.451425,165,8157227,8081408,8635392,127835.547518
72,D3DExpSM,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,380,12641344,0.229652,165,76614,72704,416768,26752.927023
72,D3DFrameScene,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,373,279922624,5.085289,165,1696500,1670112,2263040,72960.082743
72,D3DFrameMirror,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,456,156924928,2.850819,165,951060,930816,1420288,62757.146514
73,D3DExpSM,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,380,12354560,0.225027,161,76736,72704,414720,26910.862996
73,D3DLightPass,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,432,75469792,1.374616,161,468756,457728,1047520,54058.276296
73,D3DFrameScene,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,373,275586048,5.019557,161,1711714,1686528,2080768,62986.028876
73,D3DFrameOverlay,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,423,1407874080,25.643186,161,8744559,8644608,9364480,159710.198953
73,D3DGBuffer,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,404,37947392,0.691178,161,235698,231424,281600,5163.936214
73,D3DFrameBegin,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,357,2719488,0.049533,161,16891,16384,19456,569.948380
73,D3DVolumeMarch,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,440,1332396032,24.268420,161,8275751,8184832,8904704,153832.478935
73,D3DBSM,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,390,225262592,4.102960,161,1399146,1379328,1767424,57427.757113
73,D3DFrameMirror,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,456,151538688,2.760144,161,941234,930816,986112,8552.352309
73,D3DFrame,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,145,1837734272,33.472711,161,11414498,11297792,12019488,169413.371921
74,D3DBSM,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,390,231002144,4.197276,163,1417191,1396736,1801216,57440.365131
74,D3DFrameBegin,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,357,2744800,0.049873,163,16839,16384,19456,549.115310
74,D3DLightPass,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,432,77378528,1.405957,163,474714,457728,979968,64122.235367
74,D3DGBuffer,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,404,38733792,0.703787,163,237630,231424,290816,7380.477262
74,D3DFrameOverlay,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,423,1441119264,26.184930,163,8841222,8743936,9338880,145860.141986
74,D3DFrame,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,145,1880281152,34.164438,163,11535467,11411232,12012544,156017.491159
74,D3DVolumeMarch,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,440,1363733504,24.778842,163,8366463,8280064,8875008,135294.710201
74,D3DExpSM,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,380,12519456,0.227477,163,76806,71680,416768,26909.195474
74,D3DFrameScene,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,373,282271776,5.128838,163,1731728,1704960,2111488,63039.495680
74,D3DFrameMirror,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,456,154125312,2.800435,163,945554,930816,1229824,31724.916214
75,D3DFrameMirror,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,456,150341568,2.724801,159,945544,930816,1855488,72965.071951
75,D3DFrameBegin,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,357,2683968,0.048644,159,16880,16384,19456,543.903193
75,D3DGBuffer,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,404,37502976,0.679706,159,235867,230400,263168,5013.891835
75,D3DFrame,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,145,1850780736,33.543673,159,11640130,11537408,12502912,159031.431970
75,D3DVolumeMarch,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,440,1346577408,24.405458,159,8469040,8393728,9068544,133857.277249
75,D3DLightPass,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,432,74038304,1.341875,159,465649,457728,751616,23999.808995
75,D3DFrameScene,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,373,277118976,5.022523,159,1742886,1721344,2120704,54429.137228
75,D3DExpSM,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,380,12223488,0.221539,159,76877,72704,417792,27320.460302
75,D3DBSM,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,390,227373120,4.120925,159,1430019,1414144,1811456,46696.225060
75,D3DFrameOverlay,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,423,1420622880,25.747463,159,8934735,8855552,9528320,134406.751792
76,D3DFrameMirror,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,456,152762400,2.733238,161,948834,930816,1548288,60300.145002
76,D3DFrameBegin,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,357,2723712,0.048733,161,16917,16384,18432,544.996657
76,D3DGBuffer,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,404,38074368,0.681230,161,236486,231424,300032,6987.673220
76,D3DFrame,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,145,1901822432,34.027572,161,11812561,11661312,12401664,202494.377552
76,D3DVolumeMarch,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,440,1386452000,24.806519,161,8611503,8498176,9233408,187983.375267
76,D3DLightPass,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,432,75704352,1.354509,161,470213,458752,869376,48929.799084
76,D3DFrameScene,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,373,284159968,5.084215,161,1764968,1739776,2145280,64395.140391
76,D3DExpSM,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,380,12379136,0.221489,161,76889,72704,414720,26906.900990
76,D3DBSM,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,390,233690112,4.181204,161,1451491,1431552,1839104,58090.914194
76,D3DFrameOverlay,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,423,1462163488,26.161156,161,9081760,8962048,9695232,192105.328709
77,D3DBSM,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,390,232551456,4.235488,159,1462587,1447936,1803264,36389.236083
77,D3DFrameBegin,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,357,2691392,0.049019,159,16926,16384,18432,529.761518
77,D3DLightPass,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,432,74169344,1.350855,159,466473,457728,784384,26541.072654
77,D3DGBuffer,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,404,37741536,0.687391,159,237368,231424,292864,8148.571371
77,D3DFrameOverlay,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,423,1455820800,26.515041,159,9156105,9065472,9851904,145338.192228
77,D3DFrame,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,145,1892616544,34.470454,159,11903248,11781120,12573312,158005.525587
77,D3DVolumeMarch,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,440,1381643232,25.164036,159,8689580,8604672,9391104,144150.330607
77,D3DExpSM,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,380,12229600,0.222739,159,76915,72704,418816,27429.433511
77,D3DFrameScene,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,373,282533888,5.145824,159,1776942,1756160,2115584,46103.549366
77,D3DFrameMirror,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,456,151554080,2.760273,159,953170,930816,1421312,67108.105314
78,D3DBSM,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,390,236788704,4.314021,159,1489237,1466368,2099200,77497.582511
78,D3DFrameBegin,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,357,2697536,0.049146,159,16965,16384,19456,545.066010
78,D3DLightPass,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,432,73762816,1.343875,159,463917,458752,507904,7487.119034
78,D3DGBuffer,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,404,37603328,0.685090,159,236498,231424,275456,4946.406892
78,D3DFrameOverlay,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,423,1472017440,26.818484,159,9257971,9167872,9912320,153258.984317
78,D3DFrame,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,145,1912422688,34.842166,159,12027815,11902944,12656640,177489.528365
78,D3DVolumeMarch,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,440,1398247456,25.474479,159,8794009,8708096,9449472,153687.149427
78,D3DExpSM,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,380,12241952,0.223034,159,76993,72704,418816,27394.333831
78,D3DFrameScene,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,373,286656544,5.222556,159,1802871,1774592,2407424,81753.808615
78,D3DFrameMirror,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,456,151031872,2.751629,159,949885,930816,1443840,64025.347159
79,D3DBSM,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,390,234619904,4.281760,157,1494394,1482752,1915904,34188.156008
79,D3DLightPass,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,432,74341408,1.356714,157,473512,457728,1116160,75662.609627
79,D3DGBuffer,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,404,37314560,0.680982,157,237672,231424,292864,8792.883393
79,D3DFrameOverlay,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,423,1474777120,26.914348,157,9393484,9264128,10000384,194728.511772
79,D3DVolumeMarch,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,440,1400427520,25.557485,157,8919920,8803328,9539584,182279.945290
79,D3DExpSM,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,380,12060672,0.220105,157,76819,72704,412672,27081.443628
79,D3DFrameScene,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,373,284014592,5.183202,157,1809010,1792000,2224128,43792.084806
79,D3DFrame,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,145,1910154816,34.859893,157,12166591,12015328,12775328,203621.082975
79,D3DFrameBegin,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,357,2665984,0.048654,157,16980,16384,19456,571.008734
79,D3DFrameMirror,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,456,148685824,2.713483,157,947043,930816,1454080,52257.088763
80,D3DBSM,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,390,238757920,4.351620,157,1520751,1499136,1923072,66356.211752
80,D3DFrameBegin,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,357,2653440,0.048362,157,16900,16384,18432,571.919754
80,D3DLightPass,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,432,72686592,1.324791,157,462971,457728,503808,5479.376994
80,D3DGBuffer,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,404,37187584,0.677784,157,236863,231424,281600,6613.809095
80,D3DFrameOverlay,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,423,1486158848,27.086844,157,9465979,9365504,10415104,171641.671035
80,D3DFrame,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,145,1926374272,35.110244,157,12269899,12135424,13201408,195974.635314
80,D3DVolumeMarch,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,440,1413459968,25.761829,157,9002929,8907776,9952256,171397.728574
80,D3DExpSM,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,380,12080128,0.220173,157,76943,73728,414720,27240.319468
80,D3DFrameScene,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,373,288046048,5.249949,157,1834688,1808384,2230272,71563.251581
80,D3DFrameMirror,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,456,149504000,2.724871,157,952254,930816,1619968,79215.218962
81,D3DBSM,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,390,241118208,4.398054,157,1535784,1516544,1947648,58605.440647
81,D3DFrameBegin,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,357,2651648,0.048367,157,16889,16384,19456,573.244192
81,D3DLightPass,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,432,73076768,1.332938,157,465457,458752,822272,29202.367484
81,D3DGBuffer,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,404,37203968,0.678609,157,236967,231424,292864,7404.208566
81,D3DFrameOverlay,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,423,1505016800,27.451869,157,9586094,9478144,10179584,175167.837831
81,D3DFrame,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,145,1947187712,35.517173,157,12402469,12264288,12983040,189442.389389
81,D3DVolumeMarch,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,440,1431931840,26.118782,157,9120584,9015296,9709568,173746.893094
81,D3DExpSM,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,380,12107808,0.220849,157,77119,73728,424960,28051.243727
81,D3DFrameScene,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,373,290458624,5.298035,157,1850054,1824768,2255872,65365.978913
81,D3DFrameMirror,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,456,149047264,2.718658,157,949345,930816,1448960,65084.732170
82,D3DBSM,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,390,243436544,4.430489,155,1570558,1533952,2086912,65952.814105
82,D3DFrameBegin,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,357,2648992,0.048211,155,17090,16384,19456,557.356166
82,D3DLightPass,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,432,72183808,1.313729,155,465701,458752,769024,25275.303160
82,D3DGBuffer,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,404,36728832,0.668456,155,236960,231424,266240,4945.054652
82,D3DFrameOverlay,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,423,1517522944,27.618566,155,9790470,9579520,10505216,162137.082456
