Samples,name,src_file,src_line,total_ns,total_perc,counts,mean_ns,min_ns,max_ns,std_ns
91,RenderFrame,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,146,20362540,0.378481,159,128066,69199,1691369,162016.185499
91,ExponentialShadowMap,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,381,1612438,0.029971,159,10141,4343,336959,34456.109507
91,RenderScene,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,374,4657531,0.086570,159,29292,14790,500791,54275.095561
91,VolumeMarch,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,441,623028,0.011580,159,3918,1873,203103,16086.120928
91,RenderOverlay,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,424,1481914,0.027545,159,9320,5076,212989,20898.871064
91,LightPass,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,433,221568,0.004118,159,1393,1046,4301,372.791497
91,RenderBegin,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,358,2453739,0.045608,159,15432,7366,312384,27137.670101
91,RenderMirror,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,457,729190,0.013554,159,4586,3120,29991,2810.265896
91,BeerShadowMap,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,391,1085306,0.020173,159,6825,5128,24231,2733.683872
91,Input,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,234,209452,0.003893,159,1317,713,10031,873.375610
91,tracy::D3D11Ctx::Collect,C:/Users/Adam/source/repos/uni/CMP400-Project/externals/tracy/public\tracy/TracyD3D11.hpp,177,1897421,0.035268,159,11933,1808,197442,16945.202469
91,Update,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,248,227961090,4.237146,159,1433717,13802,224769673,17823799.734415
92,RenderMirror,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,457,735458,0.013041,155,4744,3300,25388,2353.166629
92,RenderBegin,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,358,2710699,0.048066,155,17488,7314,289704,31068.016163
92,RenderFrame,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,146,22030657,0.390650,155,142133,70203,2035784,215619.743236
92,tracy::D3D11Ctx::Collect,C:/Users/Adam/source/repos/uni/CMP400-Project/externals/tracy/public\tracy/TracyD3D11.hpp,177,1953786,0.034645,155,12605,1709,198874,18634.322756
92,RenderScene,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,374,4696992,0.083288,155,30303,15262,428908,52834.554937
92,ExponentialShadowMap,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,381,1292867,0.022925,155,8341,4592,241856,19383.512372
92,BeerShadowMap,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,391,1079844,0.019148,155,6966,5161,24359,2899.783485
92,RenderOverlay,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,424,1579176,0.028002,155,10188,5191,259690,25705.264094
92,GBufferPass,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,405,1221708,0.021663,155,7881,1550,399621,39805.051345
92,VolumeMarch,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,441,628443,0.011144,155,4054,1929,189727,15536.443729
92,LightPass,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,433,375469,0.006658,155,2422,1096,112615,9305.703161
92,Input,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,234,204871,0.003633,155,1321,777,10329,1046.431928
92,Update,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,248,226797549,4.021600,155,1463209,13813,223672733,17964219.947029
93,RenderMirror,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,457,1017702,0.018529,165,6167,3242,223870,17339.417718
93,RenderBegin,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,358,2576216,0.046904,165,15613,7304,185465,17943.431519
93,RenderFrame,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,146,19268109,0.350807,165,116776,71495,1515558,129615.682910
93,tracy::D3D11Ctx::Collect,C:/Users/Adam/source/repos/uni/CMP400-Project/externals/tracy/public\tracy/TracyD3D11.hpp,177,1900126,0.034595,165,11515,1740,45517,9441.253063
93,RenderScene,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,374,4663933,0.084914,165,28266,15486,498913,48793.601628
93,ExponentialShadowMap,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,381,1709994,0.031133,165,10363,4475,360024,34152.190584
93,BeerShadowMap,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,391,1232281,0.022436,165,7468,5232,37101,4520.043711
93,RenderOverlay,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,424,1381276,0.025148,165,8371,5171,187942,14563.317622
93,GBufferPass,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,405,930976,0.016950,165,5642,1528,201565,23698.184889
93,VolumeMarch,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,441,622721,0.011338,165,3774,2005,184029,14185.585098
93,LightPass,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,433,290743,0.005293,165,1762,1046,12156,1726.756439
93,Input,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,234,201458,0.003668,165,1220,830,5564,502.894633
93,Update,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,248,235193968,4.282083,165,1425417,14362,232166924,18072734.949538
94,RenderMirror,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,457,983517,0.017608,170,5785,3304,195870,14765.659111
94,RenderBegin,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,358,3131955,0.056072,170,18423,6753,410638,36131.596809
94,RenderFrame,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,146,23245196,0.416161,170,136736,69323,1869457,210234.887170
94,tracy::D3D11Ctx::Collect,C:/Users/Adam/source/repos/uni/CMP400-Project/externals/tracy/public\tracy/TracyD3D11.hpp,177,1988785,0.035605,170,11698,1824,64420,10306.173269
94,RenderScene,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,374,5915462,0.105905,170,34796,15353,592991,62753.681578
94,ExponentialShadowMap,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,381,1476343,0.026431,170,8684,3975,307038,24929.871115
94,BeerShadowMap,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,391,1530532,0.027401,170,9003,5270,185970,14385.051164
94,RenderOverlay,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,424,2160036,0.038671,170,12706,5070,475217,50366.086301
