Samples,name,src_file,src_line,total_ns,total_perc,counts,mean_ns,min_ns,max_ns,std_ns
6,D3DLightPass,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,432,101107712,1.796618,219,461679,452608,1305600,62933.982349
6,D3DGBuffer,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,404,57971712,1.030120,219,264711,250880,313344,11928.639289
6,D3DFrameOverlay,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,423,378322944,6.722552,219,1727502,1649664,2595840,121127.187055
6,D3DFrame,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,145,757390112,13.458328,219,3458402,3314688,4357120,165033.869391
6,D3DVolumeMarch,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,440,277211136,4.925861,219,1265804,1196032,1973248,103242.319483
6,D3DExpSM,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,380,22147072,0.393539,219,101128,94208,120832,5829.936963
6,D3DFrameScene,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,373,164121600,2.916334,219,749413,706560,1124352,41787.057221
6,D3DFrameMirror,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,456,209610752,3.724646,219,957126,931840,1750016,85806.171398
7,D3DBSM,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,390,91109344,1.616268,193,472069,378880,1179648,101581.202986
7,D3DFrameBegin,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,357,5487616,0.097350,193,28433,22272,34816,4931.232690
7,D3DLightPass,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,432,92252224,1.636543,193,477990,452608,1176608,76183.505631
7,D3DGBuffer,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,404,59183232,1.049903,193,306648,250880,351232,44745.419464
7,D3DFrameOverlay,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,423,390405312,6.925741,193,2022825,1741824,2858016,251846.779242
7,D3DFrame,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,145,755589184,13.404057,193,3914969,3432448,4855840,399441.066131
7,D3DVolumeMarch,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,440,298145760,5.289068,193,1544796,1288192,2294784,229853.154653
7,D3DExpSM,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,380,23174304,0.411109,193,120074,94208,493568,33456.741242
7,D3DFrameScene,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,373,173502592,3.077914,193,898977,727040,1660928,155323.405452
7,D3DFrameMirror,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,456,186174496,3.302712,193,964634,932864,1575936,84019.245947
8,D3DBSM,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,390,97329504,1.730777,217,448523,396288,788480,49908.497776
8,D3DFrameBegin,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,357,5599232,0.099569,217,25802,21504,30720,2983.465698
8,D3DLightPass,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,432,100970592,1.795525,217,465302,453632,942080,56371.532650
8,D3DGBuffer,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,404,60709504,1.079576,217,279767,251904,316416,21921.917297
8,D3DFrameOverlay,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,423,432505728,7.691100,217,1993113,1833984,2571264,145397.462442
8,D3DFrame,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,145,827514272,14.715400,217,3813429,3542016,5090336,238425.013206
8,D3DVolumeMarch,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,440,331517760,5.895266,217,1527731,1380352,2069504,133430.145219
8,D3DExpSM,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,380,23665248,0.420831,217,109056,94208,493568,28639.071949
8,D3DFrameScene,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,373,181740928,3.231836,217,837515,745472,1145856,82338.770509
8,D3DFrameMirror,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,456,207647424,3.692522,217,956900,933888,2074624,91365.578467
9,D3DBSM,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,390,105757696,1.914502,223,474249,415744,1090560,85582.860418
9,D3DFrameBegin,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,357,5629216,0.101904,223,25243,21504,28672,2105.769482
9,D3DLightPass,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,432,103966688,1.882080,223,466218,453632,1195008,71345.813862
9,D3DGBuffer,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,404,61211648,1.108098,223,274491,251904,316416,15637.968902
9,D3DFrameOverlay,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,423,467570688,8.464303,223,2096729,1929216,3233792,201008.601892
9,D3DFrame,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,145,876566048,15.868233,223,3930789,3658752,5093376,260067.651480
9,D3DVolumeMarch,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,440,363593728,6.582037,223,1630465,1474560,2779136,189066.554942
9,D3DExpSM,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,380,23863296,0.431991,223,107010,94208,493568,27298.456328
9,D3DFrameScene,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,373,190878720,3.455425,223,855958,763904,1489920,100429.552009
9,D3DFrameMirror,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,456,212464640,3.846189,223,952756,931840,1722368,61424.643045
10,D3DBSM,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,390,110125760,1.994234,219,502857,436224,975904,76961.874400
10,D3DFrameBegin,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,357,5727136,0.103711,219,26151,21504,31776,3688.865972
10,D3DLightPass,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,432,101887488,1.845050,219,465239,453632,893952,47807.589415
10,D3DGBuffer,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,404,62405600,1.130084,219,284957,250880,329760,29595.629981
10,D3DFrameOverlay,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,423,489741600,8.868584,219,2236263,2021376,3204096,226352.217076
10,D3DFrame,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,145,902923360,16.350768,219,4122937,3774336,5188640,343341.588464
10,D3DVolumeMarch,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,440,387838752,7.023256,219,1770953,1567744,2743296,221156.843866
10,D3DExpSM,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,380,24205248,0.438326,219,110526,94208,493568,29617.968609
10,D3DFrameScene,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,373,196770240,3.563253,219,898494,782336,1417184,118225.541321
10,D3DFrameMirror,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,456,210667392,3.814913,219,961951,933920,1577984,88642.991240
11,D3DBSM,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,390,104588288,1.938544,209,500422,455680,911360,61885.172937
11,D3DFrameBegin,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,357,5154912,0.095546,209,24664,21504,27648,2018.129599
11,D3DLightPass,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,432,97691616,1.810714,209,467424,452608,946176,65762.170430
11,D3DGBuffer,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,404,56189952,1.041481,209,268851,251904,320512,12948.353336
11,D3DFrameOverlay,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,423,471624704,8.741562,209,2256577,2117632,3220480,165964.970326
11,D3DFrame,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,145,858078176,15.904476,209,4105637,3887104,5003136,215383.105064
11,D3DVolumeMarch,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,440,373921792,6.930639,209,1789099,1662976,2740224,152673.920278
11,D3DExpSM,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,380,21808128,0.404214,209,104345,94208,492544,28020.635500
11,D3DFrameScene,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,373,182621184,3.384883,209,873785,805888,1285120,78489.989284
11,D3DFrameMirror,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,456,198659072,3.682145,209,950521,933888,1438720,43987.357988
12,D3DBSM,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,390,106318848,1.949012,207,513617,476160,538624,26185.089911
12,D3DFrameBegin,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,357,5072256,0.092983,207,24503,21504,27648,1470.580994
12,D3DLightPass,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,432,95561728,1.751815,207,461650,452608,1002496,45014.693568
12,D3DGBuffer,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,404,55240704,1.012659,207,266863,251904,294912,8582.625950
12,D3DFrameOverlay,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,423,486052864,8.910205,207,2348081,2209792,3019776,136125.035902
12,D3DFrame,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,145,872781600,15.999624,207,4216336,4005888,4911104,175530.483322
12,D3DVolumeMarch,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,440,390482944,7.158240,207,1886391,1755136,2549760,130301.041105
12,D3DExpSM,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,380,21536800,0.394807,207,104042,94208,490496,27568.805286
12,D3DFrameScene,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,373,183145472,3.357379,207,884760,825344,1225728,45511.407447
12,D3DFrameMirror,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,456,198492192,3.638712,207,958899,933888,1573888,80081.765915
13,D3DGBuffer,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,404,56945664,1.029926,219,260025,251904,292864,5556.973202
13,D3DFrameScene,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,373,193720320,3.503650,219,884567,843776,1592320,69938.308077
13,D3DVolumeMarch,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,440,426162144,7.707621,219,1945945,1848320,2871296,158299.911933
13,D3DFrameOverlay,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,423,528393216,9.556585,219,2412754,2301952,3325952,170228.954095
13,D3DLightPass,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,432,102219776,1.848760,219,466756,452608,1127424,71328.882866
13,D3DFrameBegin,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,357,5167040,0.093452,219,23593,21504,25600,935.467922
13,D3DFrameMirror,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,456,208949280,3.779083,219,954106,933888,1674240,73724.159242
13,D3DBSM,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,390,114779136,2.075910,219,524105,496640,1226752,62460.921875
