Samples,name,src_file,src_line,total_ns,total_perc,counts,mean_ns,min_ns,max_ns,std_ns
166,ExponentialShadowMap,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,381,1720905,0.031269,175,9833,4281,319104,31835.415842
166,BeerShadowMap,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,391,1173190,0.021317,175,6703,5023,27908,2477.608611
166,RenderOverlay,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,424,1623343,0.029496,175,9276,5067,218179,20576.134307
166,GBufferPass,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,405,1456991,0.026473,175,8325,1528,514601,45558.239815
166,VolumeMarch,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,441,744532,0.013528,175,4254,1873,213649,16869.854426
166,LightPass,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,433,308155,0.005599,175,1760,1030,77937,5800.240610
166,Input,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,234,265958,0.004832,175,1519,859,12821,1444.662696
166,Update,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,248,276764078,5.028772,175,1581509,14067,273653274,20684891.957021
167,RenderMirror,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,457,938682,0.017798,165,5688,3219,204747,15649.368158
167,RenderBegin,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,358,2880195,0.054609,165,17455,6856,236061,28106.160649
167,RenderFrame,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,146,21486108,0.407383,165,130218,68929,2381986,225346.937891
167,tracy::D3D11Ctx::Collect,C:/Users/Adam/source/repos/uni/CMP400-Project/externals/tracy/public\tracy/TracyD3D11.hpp,177,1870078,0.035457,165,11333,1712,94088,10668.890264
167,RenderScene,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,374,6240122,0.118315,165,37818,15210,1442777,129961.416038
167,ExponentialShadowMap,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,381,2856604,0.054162,165,17312,4500,1420151,112079.335137
167,BeerShadowMap,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,391,1242872,0.023565,165,7532,5143,144613,10871.711300
167,RenderOverlay,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,424,1376851,0.026106,165,8344,5176,202193,16539.256813
167,GBufferPass,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,405,1422362,0.026968,165,8620,1607,503882,46001.030430
167,VolumeMarch,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,441,616577,0.011690,165,3736,1870,198178,15347.754540
167,LightPass,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,433,234600,0.004448,165,1421,1064,12219,907.556653
167,Input,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,234,319772,0.006063,165,1938,724,109608,8448.315884
167,Update,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,248,281320620,5.333922,165,1704973,14221,278294861,21663791.149980
168,VolumeMarch,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,441,711775,0.012971,190,3746,1903,205301,14854.653238
168,RenderFrame,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,146,23233618,0.423399,190,122282,69855,2417769,213958.602283
168,RenderMirror,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,457,1088418,0.019835,190,5728,3064,191816,14573.395533
168,RenderBegin,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,358,2855533,0.052038,190,15029,7248,354103,26652.250383
168,RenderScene,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,374,4904143,0.089371,190,25811,14585,303061,39102.865577
168,ExponentialShadowMap,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,381,1676854,0.030558,190,8825,4214,288834,26565.595682
168,GBufferPass,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,405,1094430,0.019944,190,5760,1575,235947,26344.918980
168,BeerShadowMap,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,391,1286645,0.023447,190,6771,5052,22365,2104.584951
168,LightPass,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,433,289866,0.005282,190,1525,1160,8711,590.316846
168,tracy::D3D11Ctx::Collect,C:/Users/Adam/source/repos/uni/CMP400-Project/externals/tracy/public\tracy/TracyD3D11.hpp,177,2114784,0.038539,190,11130,1954,44645,8910.723264
168,RenderOverlay,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,424,1542051,0.028102,190,8116,5134,210252,15147.922316
168,Input,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,234,277877,0.005064,190,1462,736,28257,2201.398840
168,Update,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,248,272125918,4.959102,190,1432241,13468,268558665,19481927.220262
169,RenderMirror,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,457,1374565,0.024401,202,6804,3254,211979,21007.220205
169,RenderBegin,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,358,2944057,0.052262,202,14574,7011,267736,22436.166659
169,RenderFrame,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,146,22324140,0.396294,202,110515,69661,1619095,122684.914442
169,tracy::D3D11Ctx::Collect,C:/Users/Adam/source/repos/uni/CMP400-Project/externals/tracy/public\tracy/TracyD3D11.hpp,177,2355287,0.041811,202,11659,1851,88666,11097.007406
169,RenderScene,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,374,5434374,0.096470,202,26902,15564,529823,47928.333938
